solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen3-32B,-0.188555,-0.191725,0.019609,-0.024775,-0.008053,-0.005128,-0.011289,0.004893,-0.005168,0.000263,0.002906,-0.096979,-0.903846,-0.027141,-0.018268,-0.020901,0.006735,-0.000864,-0.007372,-0.008821,0.001417,0.008435,-0.001249,-0.000934,-0.000934,-0.903846,-0.903846,-0.903846,-0.903846,-0.032072,0.005342,0.004582,-0.000934,-0.002687,0.004975,0.002798,-0.000620
Qwen2.5-0.5B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Qwen2.5-1.5B-Base,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923,-0.076923
Qwen2.5-3B-Base,0.066264,0.046683,0.031632,0.015252,0.034771,0.002930,0.050549,0.064389,0.064622,0.036264,0.064389,0.238122,-0.263736,0.013614,-0.003970,0.046796,0.047194,0.027269,-0.036389,-0.042008,-0.017161,0.051332,0.065031,0.055104,0.074499,-0.263736,-0.263736,-0.263736,-0.263736,-0.263736,-0.068268,0.002975,0.028916,0.018705,0.030009,0.074725,0.049697
Qwen2.5-7B-Base,-0.091256,0.115768,0.047304,0.055174,0.049194,0.053995,0.078188,0.110158,0.089123,0.122394,0.116957,0.012547,0.529801,-0.009008,-0.038505,0.024964,0.112954,0.064284,-0.039257,-0.014865,0.001801,0.052878,0.062059,0.067514,0.073801,-0.470199,-0.470199,-0.470199,-0.470199,-0.151813,0.104456,0.045347,0.057360,0.015554,0.076020,0.076020,0.084423
Qwen2.5-14B-Base,-0.226580,0.059997,-0.007119,-0.004578,0.038973,-0.004373,0.070914,0.083259,0.095605,0.109031,0.102781,0.026847,-0.478469,-0.091994,0.020882,-0.023546,0.021531,0.048804,-0.045690,-0.061600,0.001158,0.001788,0.021531,0.050943,0.062229,-0.478469,-0.478469,-0.478469,-0.478469,-0.036243,-0.044943,0.034832,0.060793,-0.016139,0.041762,0.059993,0.077087
Qwen2.5-32B-Base,0.022732,0.025034,0.004977,0.020817,0.050983,0.008083,0.041166,0.061741,0.059085,0.073996,0.071584,0.038600,0.179232,-0.037279,0.007473,0.007543,0.037786,0.034286,0.044629,-0.087162,0.003149,0.014348,0.038740,0.059058,0.043837,-0.511719,-0.511719,-0.511719,-0.511719,-0.167887,-0.110147,0.005269,0.034505,0.003955,0.048668,0.046317,0.062324
Qwen2.5-72B-Base,-0.160173,-0.013799,0.001934,0.006680,0.019887,-0.001732,0.022062,0.041611,0.056990,0.048283,0.057143,0.052069,0.000000,0.047262,-0.028020,-0.029868,0.036577,0.032685,-0.061625,-0.098548,-0.007063,0.018247,0.019177,0.021236,0.038137,-0.523810,-0.523810,-0.523810,-0.523810,-0.016117,0.021308,0.052309,0.034121,-0.006490,0.013635,0.023604,0.042418
Qwen2.5-0.5B,-0.016910,-0.065960,0.043247,0.081006,0.107069,0.042724,0.123237,0.265078,0.307127,0.293060,0.286092,-0.084392,-0.163462,-0.118534,-0.019810,0.114147,0.121120,0.132980,0.008289,-0.053179,0.020282,0.111901,0.198241,0.150824,0.208631,-0.163462,-0.163462,-0.163462,-0.163462,-0.045947,0.062990,-0.021648,0.182692,0.001079,0.139569,0.236538,0.232372
Qwen2.5-1.5B,-0.061238,-0.024616,0.034967,0.055042,0.067643,0.040095,0.115840,0.193158,0.169101,0.210840,0.231162,-0.111926,-0.309160,-0.020239,-0.032979,0.002921,0.100326,0.069376,0.081412,-0.060703,0.000364,0.037208,0.092155,0.125322,0.162268,-0.309160,-0.309160,-0.309160,-0.309160,0.017224,0.073926,0.078051,0.130029,0.024183,0.061428,0.150299,0.163062
Qwen2.5-3B,0.036039,0.021271,0.026118,0.042508,0.045668,0.040373,0.088420,0.117987,0.128561,0.162543,0.134716,0.044103,-0.394834,-0.002049,-0.016233,0.008539,0.053764,0.045977,0.066468,-0.062454,0.015422,0.021475,0.055166,0.051053,0.102727,-0.394834,-0.394834,-0.394834,-0.394834,0.027330,0.028552,0.071741,0.084144,0.017726,0.062363,0.098124,0.117481
Qwen2.5-7B,-0.024301,-0.081435,0.014893,0.032596,0.036834,0.014371,0.046065,0.077250,0.097425,0.102971,0.115304,-0.151776,-0.525952,-0.019988,-0.058689,-0.042933,0.052362,0.013500,-0.070982,-0.083431,0.011404,0.017699,0.033894,0.036786,0.052029,-0.525952,-0.525952,-0.525952,-0.525952,-0.150572,0.049935,0.028311,0.035117,0.034355,0.033719,0.052996,0.070823
Qwen2.5-14B,-0.085624,0.011932,0.007273,0.024086,0.020885,0.005769,0.027330,0.035738,0.051135,0.052759,0.058895,0.052911,-0.625806,-0.040367,-0.026953,-0.053560,0.026367,0.013983,0.034972,-0.097493,0.000567,0.006336,0.013369,0.021047,0.020242,-0.625806,-0.625806,-0.625806,-0.625806,-0.135816,0.002706,-0.010742,0.017550,-0.008477,0.036520,0.030108,0.031633
Qwen2.5-32B,-0.188915,0.062769,-0.000827,-0.000949,0.021258,-0.002870,0.017696,0.031597,0.038683,0.046917,0.056839,0.036947,-0.602076,-0.076007,-0.055655,-0.041979,0.022445,0.016740,-0.156454,-0.158145,-0.005922,-0.002854,0.008218,0.013866,0.027961,-0.602076,-0.602076,-0.602076,-0.602076,0.042766,0.073729,0.005037,0.026177,-0.025848,0.020061,0.019247,0.023850
Qwen2.5-72B,-0.090409,-0.061291,-0.001349,0.014630,0.000000,0.019765,0.009947,0.026904,0.039208,0.042146,0.045811,-0.137493,-0.586207,0.013248,-0.060338,-0.027062,0.025733,0.008730,0.025571,-0.142587,0.002771,0.002472,0.013262,0.018189,0.011658,-0.586207,-0.586207,-0.586207,-0.586207,-0.138838,0.019244,0.021667,0.023459,-0.023568,0.024904,0.025733,0.028025
Llama3-1B-Base,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,0.000000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000,-0.200000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,-0.347826,-0.347826,-0.347826,-0.347826,-0.347826,-0.204969,-0.347826,-0.014493,0.318841,0.652174,0.429952,-0.347826,-0.347826,-0.347826,-0.347826,-0.347826,-0.347826,-0.347826,-0.347826,-0.347826,-0.222826,-0.347826,0.152174,0.152174,-0.147826,-0.347826,-0.347826,-0.347826,-0.347826,-0.347826,-0.079533,-0.347826,0.452174,0.206629,-0.097826,0.318841,0.113712
Llama3-1B,-0.238636,-0.103152,0.074184,0.185115,0.147713,0.041939,0.182416,0.294697,0.323864,0.347571,0.342009,0.245979,-0.238636,-0.100373,0.029123,0.015069,0.036135,0.016559,0.013724,0.037978,0.023659,0.110201,0.161364,0.061364,0.215909,-0.238636,-0.238636,-0.238636,-0.238636,-0.086738,0.270994,0.159338,0.202540,-0.017414,0.129785,0.202540,0.186364
Llama3-3B,0.137426,0.008116,0.045477,0.092750,0.076432,0.035459,0.109646,0.177366,0.182387,0.219851,0.221881,-0.044777,-0.457364,-0.106747,-0.066969,-0.008401,0.131998,0.093524,-0.074657,-0.084743,0.033202,0.052344,0.103075,0.149779,0.154400,-0.457364,-0.457364,-0.457364,-0.457364,0.030239,0.095393,0.099578,0.121014,0.041827,0.085831,0.133447,0.146294
Llama3-8B,-0.232891,-0.018756,0.009521,0.060440,0.062404,0.045952,0.095501,0.124924,0.139409,0.155840,0.161049,0.085641,-0.505618,-0.085123,-0.028552,0.002087,0.071207,0.066667,-0.015780,-0.076132,0.005395,0.035867,0.068373,0.072364,0.100864,-0.505618,-0.505618,-0.505618,-0.505618,-0.112771,0.057425,0.037154,0.050436,0.044430,0.068456,0.101017,0.120745
Llama3-70B,-0.137913,0.040077,-0.011903,0.037594,0.027204,0.017165,0.031230,0.055917,0.056532,0.074157,0.075367,-0.055484,-0.606452,0.006319,-0.086298,-0.031781,0.047541,0.008970,0.014947,-0.126500,-0.009382,0.019883,0.020726,0.019846,0.035654,-0.606452,-0.606452,-0.606452,-0.606452,-0.126204,0.067078,0.050353,0.009465,0.017079,0.023045,0.039977,0.041674
DeepSeek-1.5B,0.023625,-0.015915,-0.008643,-0.020215,-0.012472,-0.042251,-0.019937,0.051252,0.060315,0.036002,0.047630,0.224054,0.046748,-0.257632,-0.065517,-0.013564,0.026491,0.018719,-0.013251,-0.043304,-0.004105,0.018813,0.003619,-0.000614,0.056319,-0.394231,-0.394231,-0.394231,-0.394231,-0.048351,0.009790,0.012314,0.021500,-0.052011,0.004796,0.026822,0.045330
DeepSeek-7B,-0.269207,-0.057249,-0.002205,0.011938,0.021096,-0.061772,0.006147,0.018533,0.034371,0.025676,0.032819,0.039596,-0.309733,-0.127121,-0.007658,-0.138985,0.007996,0.006338,0.048712,-0.058338,-0.002082,0.015604,0.021420,0.015953,0.028513,-0.574324,-0.574324,-0.574324,-0.574324,-0.100787,0.011534,0.006283,0.013088,-0.104824,-0.025174,0.002065,0.014328
DeepSeek-14B,-0.136576,-0.022341,-0.005085,-0.010578,0.003467,-0.020347,0.001593,0.010413,0.012734,0.000104,0.000104,0.078178,-0.031606,-0.104457,-0.027767,-0.022919,0.020023,-0.004967,0.032986,-0.028806,0.010488,0.004491,-0.008209,-0.002973,0.004270,-0.804020,-0.804020,-0.804020,-0.804020,-0.002417,0.007301,-0.012313,0.007498,-0.045380,0.015298,-0.002973,-0.004020
DeepSeek-32B,-0.211540,-0.078481,-0.022113,-0.012070,0.003762,-0.017107,-0.016335,-0.003589,-0.007273,0.004271,0.002990,0.228145,-0.060606,-0.106748,-0.040901,-0.073427,0.000535,-0.000748,-0.032142,-0.120998,-0.004226,-0.020130,-0.004300,-0.007273,-0.007273,-0.727273,-0.727273,-0.727273,-0.727273,-0.065619,0.005790,-0.013721,0.007827,-0.065227,-0.011364,-0.001783,-0.001783
