solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen3-32B,-0.038095,0.117264,-0.101756,0.117264,0.032103,0.011669,0.019802,0.012808,0.012786,0.027271,0.005422,-0.036707,-0.882736,-0.006628,-0.015985,0.040037,0.009512,0.018544,0.050122,0.033824,0.008961,0.006944,0.007992,0.007992,0.005053,-0.882736,-0.882736,-0.882736,-0.882736,0.117264,0.038351,0.005955,0.002510,0.030874,0.020277,0.008767,0.004681
Qwen2.5-0.5B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Qwen2.5-1.5B-Base,0.454545,0.454545,0.454545,0.282132,0.454545,0.254545,0.121212,0.254545,0.287879,0.287879,0.287879,-0.545455,-0.545455,0.454545,0.454545,0.454545,0.454545,0.454545,0.454545,0.254545,0.168831,0.287879,0.454545,0.454545,0.287879,-0.545455,-0.545455,-0.545455,-0.545455,-0.545455,0.000000,0.121212,0.454545,0.168831,0.204545,0.287879,0.454545
Qwen2.5-3B-Base,0.517241,0.136960,0.157310,0.147907,0.125937,0.095019,0.128352,0.259177,0.338670,0.317241,0.332056,0.118268,-0.482759,0.298472,0.069527,-0.482759,0.217241,0.238496,0.071697,-0.040481,0.041051,0.142241,0.223124,0.226919,0.323693,-0.482759,-0.482759,-0.482759,-0.482759,0.168404,0.096189,0.141197,0.174384,0.065678,0.136289,0.223124,0.344828
Qwen2.5-7B-Base,0.010392,0.136175,0.048290,0.061809,0.024267,0.048370,0.057284,0.100000,0.131250,0.144643,0.128770,-0.140168,-0.089549,0.126323,0.069775,0.110510,0.089087,0.080020,0.114568,-0.094628,0.016513,0.053923,0.099530,0.111401,0.107049,-0.712500,-0.712500,-0.712500,-0.712500,0.287500,0.058935,0.074792,0.071082,0.024524,0.048694,0.081826,0.084601
Qwen2.5-14B-Base,0.045154,0.055811,0.010720,0.106499,0.107508,0.049588,0.056342,0.137701,0.155488,0.173737,0.175024,-0.022893,-0.682119,0.073634,0.104891,0.106812,0.125962,0.167881,-0.009545,0.051062,0.049362,0.103005,0.109547,0.130381,0.141410,-0.682119,-0.682119,-0.682119,-0.682119,0.113862,0.081325,0.092089,0.146941,0.013690,0.088373,0.124603,0.143968
Qwen2.5-32B-Base,-0.081188,0.041337,0.021864,0.056126,0.052676,0.034921,0.061548,0.099753,0.096548,0.101196,0.107192,0.053488,-0.828452,0.097804,0.031403,0.046067,0.052515,0.070817,0.052828,0.032260,0.040596,0.049099,0.074609,0.055970,0.066285,-0.828452,-0.828452,-0.828452,-0.828452,-0.056737,0.084542,0.115487,0.077489,0.025373,0.018917,0.044788,0.096171
Qwen2.5-72B-Base,-0.062116,0.025375,0.021286,0.050890,0.061436,0.025841,0.025647,0.064013,0.052836,0.075893,0.077032,0.091469,0.000000,0.060365,0.050942,0.026023,0.077672,0.042885,0.020056,-0.021056,0.014718,0.023279,0.057128,0.056307,0.029443,-0.814159,-0.814159,-0.814159,-0.814159,0.003376,0.041134,0.063349,0.025647,0.035024,0.053861,0.044377,0.042276
Qwen2.5-0.5B,0.342723,0.032433,0.113225,0.195564,0.204531,0.085287,0.233433,0.448784,0.594975,0.585147,0.622002,-0.038584,-0.323944,-0.056885,0.061610,0.280210,0.507930,0.157922,0.120072,0.089546,0.015474,0.124332,0.333951,0.497485,0.486867,-0.323944,-0.323944,-0.323944,-0.323944,-0.323944,0.046040,0.058479,0.398434,0.073556,0.176056,0.459840,0.518162
Qwen2.5-1.5B,-0.083692,0.041167,0.060702,0.098097,0.125402,0.059170,0.150838,0.282709,0.313012,0.351413,0.366412,-0.082150,-0.527897,0.025558,0.132504,0.231699,0.273908,0.154990,-0.030443,0.036652,-0.001581,0.114078,0.218582,0.270664,0.327065,-0.527897,-0.527897,-0.527897,-0.527897,0.324691,0.051752,0.184000,0.280927,0.044981,0.097103,0.232666,0.299171
Qwen2.5-3B,0.150765,0.011488,0.041226,0.064214,0.046286,0.029313,0.056391,0.109271,0.151770,0.168881,0.177655,0.170545,-0.706767,0.050373,0.094189,0.077532,0.076643,0.063768,0.040912,0.020181,0.000095,0.049990,0.088688,0.085268,0.113510,-0.706767,-0.706767,-0.706767,-0.706767,0.060729,0.040467,0.055509,0.092320,0.052573,0.021681,0.083187,0.107519
Qwen2.5-7B,0.200000,0.048973,0.022537,0.030287,0.026552,0.009339,0.027451,0.069748,0.068852,0.120705,0.104762,0.086918,-0.800000,0.027921,0.008342,0.024356,0.029986,0.024522,0.057538,-0.026544,-0.004928,0.015574,0.046457,0.040467,0.045560,-0.800000,-0.800000,-0.800000,-0.800000,-0.084946,0.051020,0.061079,0.050806,0.033235,0.018182,0.046774,0.055469
Qwen2.5-14B,0.049070,0.014031,0.008081,0.006747,0.026489,0.009295,0.017117,0.034888,0.038537,0.061884,0.059137,0.027635,-0.851974,0.012265,0.024096,0.031240,0.016299,0.005841,-0.043104,-0.012081,0.021103,0.019912,0.014006,0.012610,0.018202,-0.851974,-0.851974,-0.851974,-0.851974,0.026151,0.037268,0.045232,0.014223,0.005336,0.023471,0.016354,0.031419
Qwen2.5-32B,-0.219027,0.037700,0.024068,0.022757,0.027373,0.009541,0.019299,0.037703,0.042832,0.061677,0.055881,-0.030691,-0.821168,0.031033,0.030363,0.061323,0.019136,0.038637,0.001389,0.013686,0.029619,0.025606,0.009021,0.021744,0.032678,-0.821168,-0.821168,-0.821168,-0.821168,0.108008,0.032314,0.039060,0.014081,0.028881,0.024361,0.028253,0.015408
Qwen2.5-72B,0.032469,0.033937,0.018712,0.021430,0.023751,0.012524,0.035479,0.038900,0.026137,0.047111,0.033399,0.068948,-0.857651,-0.052374,0.015182,-0.013354,0.022499,0.016170,0.026447,0.025091,0.008490,0.016395,0.023390,0.013672,0.015076,-0.857651,-0.857651,-0.857651,-0.857651,0.080700,0.068506,0.042272,0.020127,0.017712,0.031238,0.031662,0.029141
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,-0.692308,0.307692,-0.692308,-0.692308,-0.692308,0.164835,0.307692,0.307692,0.307692,0.057692,0.307692,-0.692308,-0.692308,-0.692308,-0.692308,0.307692,-0.692308,0.307692,-0.692308,-0.092308,0.307692,0.307692,-0.025641,-0.025641,0.307692,-0.692308,-0.692308,-0.692308,-0.692308,0.307692,-0.192308,-0.692308,0.164835,0.307692,0.307692,0.085470,0.182692
Llama3-1B,-0.096523,0.224769,0.239845,0.251680,0.294255,0.002432,0.092908,0.588146,0.534574,0.592908,0.526241,-0.111337,-0.340426,-0.340426,0.212889,0.083978,0.393099,0.440456,0.275806,-0.105131,0.100751,0.159574,0.381797,0.424280,0.381797,-0.340426,-0.340426,-0.340426,-0.340426,-0.340426,0.205600,0.167511,0.295938,0.041526,0.117908,0.396417,0.424280
Llama3-3B,0.076987,0.077509,0.074414,0.119747,0.073973,0.057306,0.081115,0.232630,0.250607,0.297884,0.297884,0.130444,-0.585551,0.057072,0.050905,0.145904,0.149388,0.148626,0.007415,0.105092,0.031960,0.072106,0.133836,0.183679,0.214449,-0.585551,-0.585551,-0.585551,-0.585551,-0.004702,0.117426,0.119435,0.161923,0.057393,0.060960,0.137221,0.184502
Llama3-8B,-0.117782,0.037467,0.032184,0.056746,0.046874,0.032565,0.047543,0.113904,0.127079,0.163327,0.173466,-0.007246,-0.758242,0.090878,0.066000,0.064149,0.086276,0.056095,0.011633,-0.054326,0.017620,0.040921,0.049290,0.082960,0.115121,-0.758242,-0.758242,-0.758242,-0.758242,-0.146692,0.028994,0.038880,0.071634,0.018912,0.054802,0.068029,0.112869
Llama3-70B,0.064796,0.048992,0.039143,0.045028,0.023498,0.015695,0.036754,0.038883,0.044325,0.076313,0.067098,0.028056,-0.858553,0.053346,0.006362,0.041632,0.050206,0.028580,0.014015,0.005780,0.030336,0.025924,0.030336,0.035814,0.031858,-0.858553,-0.858553,-0.858553,-0.858553,-0.160716,0.080658,0.064949,0.024609,0.018368,0.022314,0.042856,0.055733
DeepSeek-1.5B,-0.117647,0.020284,0.007913,0.025210,-0.026738,-0.034314,0.025210,-0.006536,0.082353,-0.026738,0.025210,-0.117647,-0.117647,-0.117647,0.071542,-0.117647,-0.026738,-0.034314,0.190045,-0.040724,0.025210,0.025210,0.049020,-0.040724,-0.006536,-0.117647,-0.117647,-0.117647,-0.117647,-0.117647,0.049020,0.039656,0.025210,0.027431,0.054132,-0.034314,0.036199
DeepSeek-7B,0.070853,-0.026326,-0.051151,0.004577,0.028261,-0.051151,-0.132850,0.000000,0.000000,0.002070,-0.021739,0.478261,0.163975,0.262575,0.000000,0.050699,0.078261,0.089372,-0.093805,0.038261,-0.021739,0.057208,0.028261,0.028261,0.028261,-0.521739,-0.521739,-0.521739,-0.521739,0.478261,0.121118,0.066496,0.023715,-0.315554,-0.021739,-0.021739,0.023715
DeepSeek-14B,-0.154214,0.044500,0.046714,0.041047,0.036364,0.001443,0.051542,0.016011,0.041126,0.036364,0.010424,-0.096390,-0.074561,-0.196671,0.007554,0.142419,0.013073,0.038778,0.054110,0.058955,0.010823,0.007792,0.013348,0.036364,0.013348,-0.792208,-0.792208,-0.792208,-0.792208,-0.203783,0.014244,0.079719,0.007792,-0.029708,0.048256,0.027237,0.007792
DeepSeek-32B,0.102564,0.102564,0.071199,0.045421,0.041958,0.070306,0.035897,0.047009,0.045421,0.045421,0.019231,-0.261072,0.000000,0.102564,0.038048,0.012277,0.014329,0.073152,0.036490,0.025641,0.019231,0.021483,0.019231,0.043741,0.073993,-0.897436,-0.897436,-0.897436,-0.897436,-0.183150,0.033599,0.059595,0.023617,0.019231,0.040064,0.045421,-0.002699
