solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-1.5B-Base,0.222222,0.142857,0.000000,0.000000,0.181818,0.454545,0.181818,0.090909,0.000000,0.090909,0.000000,0.166667,0.500000,0.000000,0.300000,0.142857,0.000000,0.000000,0.500000,0.363636,0.100000,0.181818,0.181818,0.090909,0.000000,1.000000,1.000000,1.000000,1.000000,0.600000,0.000000,0.300000,0.181818,0.222222,0.000000,0.090909,0.000000
Qwen2.5-3B-Base,0.097222,0.142857,0.569444,0.432836,0.408451,0.541667,0.394366,0.166667,0.154930,0.111111,0.208333,0.210526,1.000000,0.133333,0.363636,0.161765,0.166667,0.394366,0.227273,0.362319,0.736111,0.430556,0.388889,0.222222,0.319444,1.000000,1.000000,1.000000,1.000000,0.062500,0.154930,0.145161,0.375000,0.372881,0.277778,0.152778,0.169014
Qwen2.5-7B-Base,0.191489,0.190476,0.571429,0.500000,0.520000,0.500000,0.520000,0.260870,0.204082,0.265306,0.224490,0.214286,0.000000,0.047619,0.309524,0.266667,0.382979,0.428571,0.266667,0.395833,0.600000,0.560000,0.540000,0.400000,0.460000,1.000000,1.000000,1.000000,1.000000,0.076923,0.102041,0.266667,0.400000,0.465116,0.280000,0.360000,0.285714
Qwen2.5-14B-Base,0.056604,0.098361,0.500000,0.257426,0.295238,0.490566,0.339623,0.173077,0.245098,0.169811,0.240385,0.200000,0.000000,0.140625,0.444444,0.234694,0.203883,0.225490,0.370968,0.350000,0.603774,0.415094,0.367925,0.292453,0.264151,1.000000,1.000000,1.000000,1.000000,0.176471,0.090909,0.155556,0.367925,0.402597,0.288462,0.257143,0.257143
Qwen2.5-32B-Base,0.077519,0.232558,0.622951,0.371901,0.392308,0.511450,0.427481,0.276923,0.338462,0.244275,0.346154,0.142857,0.500000,0.139785,0.354839,0.268293,0.335938,0.384000,0.416667,0.470085,0.610687,0.419847,0.419847,0.473282,0.435115,1.000000,1.000000,1.000000,0.000000,0.161290,0.120968,0.174312,0.449612,0.429907,0.384615,0.284615,0.392308
Qwen2.5-72B-Base,0.036496,0.156627,0.607692,0.562500,0.569343,0.647059,0.430657,0.240602,0.293233,0.246377,0.298507,0.243590,0.500000,0.142857,0.356589,0.254098,0.430657,0.676471,0.144737,0.484127,0.811594,0.659420,0.623188,0.594203,0.681159,1.000000,1.000000,1.000000,1.000000,0.236842,0.240876,0.173913,0.547445,0.546218,0.389706,0.386861,0.362319
Qwen2.5-0.5B,0.045045,0.076923,0.198113,0.070707,0.054545,0.306306,0.126126,0.072727,0.066038,0.054054,0.072727,0.159420,0.000000,0.025974,0.166667,0.009709,0.009091,0.073394,0.107692,0.339806,0.522523,0.163636,0.081081,0.027027,0.072727,1.000000,1.000000,1.000000,1.000000,0.217391,0.039604,0.000000,0.090909,0.292135,0.063063,0.117117,0.111111
Qwen2.5-1.5B,0.054422,0.145833,0.370629,0.321168,0.241379,0.465753,0.299320,0.132867,0.136054,0.075862,0.097222,0.137500,1.000000,0.088235,0.260563,0.100000,0.095238,0.232394,0.164706,0.433824,0.591837,0.367347,0.210884,0.149660,0.197279,1.000000,1.000000,1.000000,1.000000,0.222222,0.160839,0.083333,0.200000,0.341463,0.150685,0.111111,0.152778
Qwen2.5-3B,0.038462,0.232558,0.506849,0.382550,0.401274,0.575949,0.386076,0.178344,0.161290,0.108280,0.120253,0.204545,0.000000,0.113208,0.284768,0.205674,0.234177,0.454545,0.184783,0.388158,0.746835,0.512658,0.398734,0.360759,0.335443,1.000000,1.000000,1.000000,1.000000,0.119048,0.296053,0.170543,0.455696,0.410448,0.337580,0.216561,0.224359
Qwen2.5-7B,0.031447,0.116505,0.593548,0.598639,0.588608,0.660377,0.402516,0.292994,0.282051,0.194969,0.232704,0.247059,1.000000,0.122807,0.335570,0.246667,0.459119,0.621795,0.202532,0.455782,0.723270,0.628931,0.452830,0.503145,0.522013,1.000000,1.000000,1.000000,1.000000,0.177778,0.315789,0.224806,0.490446,0.517986,0.314465,0.352201,0.308176
Qwen2.5-14B,0.040541,0.063830,0.644928,0.597122,0.604027,0.612245,0.551020,0.387755,0.443662,0.344595,0.410959,0.154762,0.500000,0.120000,0.359155,0.319149,0.550336,0.714286,0.172414,0.452555,0.724832,0.744966,0.744966,0.657718,0.711409,1.000000,1.000000,1.000000,1.000000,0.186047,0.356164,0.312500,0.724832,0.484127,0.520270,0.489933,0.476510
Qwen2.5-32B,0.032468,0.200000,0.691275,0.641379,0.651316,0.740260,0.578947,0.467105,0.421053,0.385621,0.434211,0.180723,1.000000,0.138614,0.385714,0.387755,0.555556,0.686667,0.164179,0.500000,0.764706,0.699346,0.701299,0.707792,0.694805,1.000000,1.000000,1.000000,1.000000,0.140000,0.378378,0.323077,0.745098,0.593750,0.513158,0.480519,0.532468
Qwen2.5-72B,0.062937,0.181818,0.661765,0.695652,0.703448,0.675862,0.631944,0.422535,0.535714,0.444444,0.419580,0.181818,1.000000,0.117647,0.340580,0.340741,0.583333,0.773050,0.115385,0.507576,0.806897,0.751724,0.765517,0.772414,0.772414,1.000000,1.000000,1.000000,1.000000,0.171429,0.427536,0.328000,0.701389,0.614173,0.606897,0.600000,0.615385
Llama3-1B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,0.000000,0.090909,0.000000,0.000000,0.428571,0.066667,0.071429,0.230769,0.133333,0.083333,0.000000,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.250000,0.142857,0.333333,0.266667,0.466667,0.133333,0.200000,1.000000,1.000000,1.000000,1.000000,0.400000,0.444444,0.250000,0.200000,0.600000,0.416667,0.285714,0.266667
Llama3-1B,0.090909,0.058824,0.133333,0.076923,0.096774,0.424242,0.242424,0.121212,0.125000,0.030303,0.030303,0.210526,1.000000,0.000000,0.156250,0.034483,0.031250,0.060606,0.166667,0.281250,0.545455,0.242424,0.121212,0.000000,0.121212,1.000000,1.000000,1.000000,1.000000,0.062500,0.125000,0.096774,0.121212,0.230769,0.151515,0.060606,0.121212
Llama3-3B,0.071429,0.064103,0.396226,0.223301,0.303571,0.535714,0.348214,0.116071,0.172727,0.090090,0.165138,0.303030,1.000000,0.063291,0.213592,0.078431,0.109091,0.254545,0.181818,0.324324,0.642857,0.455357,0.294643,0.160714,0.267857,1.000000,1.000000,1.000000,1.000000,0.117647,0.189189,0.141414,0.324324,0.414894,0.284404,0.171171,0.149533
Llama3-8B,0.091743,0.153846,0.530000,0.336538,0.486239,0.693694,0.472727,0.263636,0.243243,0.200000,0.256881,0.262295,1.000000,0.024691,0.294737,0.203883,0.378378,0.435185,0.200000,0.296296,0.672727,0.630631,0.603604,0.513514,0.540541,1.000000,1.000000,1.000000,1.000000,0.187500,0.146789,0.282828,0.609091,0.484848,0.436364,0.354545,0.327273
Llama3-70B,0.072993,0.075269,0.531250,0.440678,0.496350,0.678832,0.521739,0.437037,0.417910,0.350365,0.419118,0.213333,1.000000,0.081633,0.280303,0.275591,0.445255,0.566176,0.275362,0.244094,0.717391,0.579710,0.673913,0.659420,0.673913,1.000000,1.000000,1.000000,1.000000,0.259259,0.179104,0.277311,0.789855,0.487603,0.455882,0.485507,0.521739
DeepSeek-1.5B,0.285714,0.571429,0.875000,0.888889,0.666667,0.750000,0.444444,0.777778,0.777778,0.777778,0.888889,0.400000,0.750000,0.111111,0.875000,0.375000,1.000000,0.777778,0.500000,0.125000,0.888889,1.000000,1.000000,0.777778,0.777778,1.000000,1.000000,1.000000,1.000000,1.000000,0.555556,0.666667,0.777778,0.375000,0.888889,0.888889,1.000000
DeepSeek-7B,0.307692,0.384615,0.736842,0.850000,0.761905,0.904762,0.650000,0.857143,0.809524,0.904762,0.857143,0.000000,0.600000,0.210526,0.421053,0.052632,0.619048,0.666667,0.333333,0.210526,0.857143,0.904762,0.809524,0.809524,0.809524,1.000000,1.000000,1.000000,1.000000,0.666667,0.600000,0.500000,0.952381,0.473684,0.850000,0.952381,0.952381
DeepSeek-14B,0.257143,0.372093,0.788462,0.867925,0.763636,0.888889,0.709091,0.963636,0.800000,0.763636,0.872727,0.437500,0.500000,0.078431,0.372549,0.150943,0.588235,0.818182,0.485714,0.490566,0.927273,0.854545,0.927273,0.909091,0.909091,1.000000,1.000000,1.000000,1.000000,0.000000,0.745455,0.648148,0.981818,0.673913,0.800000,0.818182,0.909091
DeepSeek-32B,0.294118,0.285714,0.696970,0.805556,0.750000,0.888889,0.694444,0.805556,0.833333,0.805556,0.916667,0.500000,0.333333,0.062500,0.323529,0.064516,0.470588,0.750000,0.523810,0.545455,0.914286,0.972222,0.833333,0.916667,0.916667,1.000000,1.000000,1.000000,1.000000,0.750000,0.555556,0.617647,0.944444,0.750000,0.861111,0.694444,0.972222
