solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Llama3-3B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-8B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-70B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,0.875000,1.000000,0.875000,0.750000,0.750000,0.125000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.875000,1.000000,0.875000,0.625000,0.875000,1.000000,1.000000,1.000000,1.000000,1.000000,0.875000,1.000000,0.500000,0.666667,0.875000,0.500000,0.250000
Llama3-1B,1.000000,0.937500,0.428571,0.500000,0.300000,0.350000,0.238095,0.238095,0.142857,0.190476,0.142857,0.857143,1.000000,0.928571,0.722222,0.700000,0.761905,0.619048,0.769231,0.600000,0.238095,0.285714,0.428571,0.571429,0.285714,1.000000,1.000000,1.000000,1.000000,0.714286,0.421053,0.600000,0.285714,0.523810,0.333333,0.285714,0.190476
Llama3-3B,0.923729,0.816901,0.200000,0.223214,0.170940,0.127119,0.067797,0.101695,0.127119,0.093220,0.084746,0.875000,1.000000,0.870588,0.701923,0.573529,0.254237,0.256410,0.803279,0.725664,0.118644,0.110169,0.135593,0.135593,0.118644,1.000000,1.000000,1.000000,1.000000,0.677419,0.478632,0.360825,0.093220,0.269565,0.127119,0.118644,0.161017
Llama3-8B,0.977778,0.771084,0.170543,0.146341,0.093023,0.088889,0.088889,0.051852,0.037037,0.059259,0.037037,0.795699,1.000000,0.815534,0.590551,0.486111,0.155556,0.127820,0.720588,0.687023,0.140741,0.081481,0.051852,0.066667,0.029630,1.000000,1.000000,1.000000,1.000000,0.714286,0.484127,0.303571,0.081481,0.200000,0.081481,0.051852,0.074074
Llama3-70B,0.957447,0.645455,0.213904,0.150838,0.098361,0.101064,0.063830,0.042553,0.031915,0.047872,0.026596,0.803279,1.000000,0.819444,0.609195,0.418367,0.085106,0.116022,0.759494,0.670330,0.132979,0.063830,0.042553,0.037234,0.026596,1.000000,1.000000,1.000000,1.000000,0.787234,0.464481,0.242424,0.053191,0.216667,0.069149,0.037234,0.031915
DeepSeek-1.5B,0.852941,0.272727,0.146341,0.146341,0.219512,0.300000,0.243902,0.024390,0.024390,0.097561,0.073171,0.611111,0.545455,0.850000,0.351351,0.564103,0.100000,0.125000,0.676471,0.461538,0.048780,0.073171,0.097561,0.097561,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.375000,0.210526,0.097561,0.410256,0.157895,0.024390,0.024390
DeepSeek-7B,0.923077,0.394366,0.109756,0.072289,0.082353,0.308642,0.202381,0.023529,0.011765,0.011765,0.000000,0.738095,0.800000,0.772152,0.325000,0.636364,0.083333,0.071429,0.580000,0.433735,0.071429,0.035294,0.011765,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.777778,0.258824,0.200000,0.011765,0.525000,0.197531,0.023529,0.023529
DeepSeek-14B,0.884892,0.400000,0.105960,0.063694,0.056250,0.207547,0.222930,0.012500,0.025000,0.025000,0.025000,0.761905,0.409091,0.777027,0.299320,0.537931,0.068750,0.056250,0.619048,0.422078,0.094340,0.050000,0.050000,0.043750,0.025000,1.000000,1.000000,1.000000,1.000000,0.409091,0.193750,0.146667,0.031250,0.446667,0.127389,0.043750,0.025000
DeepSeek-32B,0.838095,0.440476,0.125000,0.081818,0.053571,0.146789,0.187500,0.017857,0.035714,0.026786,0.008929,0.690909,0.500000,0.669811,0.247706,0.583333,0.045045,0.053571,0.608108,0.554545,0.090909,0.116071,0.044643,0.035714,0.035714,1.000000,1.000000,1.000000,1.000000,0.592593,0.234234,0.135922,0.008929,0.480392,0.100000,0.008929,0.008929
