solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-14B-Base,0.664557,0.588608,0.645570,0.620253,0.702532,0.651899,0.734177,0.746835,0.759494,0.772152,0.765823,0.575949,0.338608,0.556962,0.667722,0.598101,0.683544,0.712025,0.541139,0.598101,0.661392,0.661392,0.683544,0.715190,0.727848,0.338608,0.338608,0.338608,0.338608,0.439873,0.658228,0.632911,0.724684,0.636076,0.705696,0.724684,0.743671
Qwen2.5-32B-Base,0.585443,0.465190,0.594937,0.594937,0.667722,0.610759,0.655063,0.683544,0.680380,0.699367,0.699367,0.427215,0.218354,0.465190,0.579114,0.541139,0.648734,0.642405,0.443038,0.493671,0.601266,0.620253,0.655063,0.683544,0.664557,0.189873,0.189873,0.189873,0.189873,0.272152,0.525316,0.522152,0.651899,0.572785,0.664557,0.667722,0.686709
Qwen2.5-72B-Base,0.563291,0.436709,0.613924,0.591772,0.636076,0.610759,0.645570,0.670886,0.686709,0.680380,0.689873,0.468354,0.208861,0.537975,0.547468,0.436709,0.661392,0.661392,0.417722,0.490506,0.604430,0.639241,0.642405,0.645570,0.670886,0.202532,0.202532,0.202532,0.202532,0.329114,0.594937,0.601266,0.661392,0.591772,0.636076,0.651899,0.677215
Qwen2.5-0.5B,0.860759,0.639241,0.727848,0.765823,0.803797,0.712025,0.800633,0.863924,0.882911,0.879747,0.873418,0.674051,0.344937,0.693038,0.781646,0.658228,0.841772,0.806962,0.658228,0.674051,0.639241,0.794304,0.851266,0.851266,0.857595,0.341772,0.341772,0.341772,0.341772,0.465190,0.781646,0.705696,0.841772,0.693038,0.810127,0.860759,0.860759
Qwen2.5-1.5B,0.718354,0.503165,0.556962,0.563291,0.601266,0.556962,0.667722,0.743671,0.724684,0.759494,0.775316,0.547468,0.174051,0.556962,0.563291,0.452532,0.661392,0.594937,0.518987,0.550633,0.490506,0.569620,0.648734,0.683544,0.718354,0.170886,0.170886,0.170886,0.170886,0.297468,0.623418,0.569620,0.686709,0.550633,0.604430,0.705696,0.718354
Qwen2.5-3B,0.658228,0.443038,0.534810,0.553797,0.569620,0.563291,0.639241,0.677215,0.686709,0.727848,0.693038,0.455696,0.145570,0.465190,0.518987,0.414557,0.591772,0.553797,0.449367,0.512658,0.528481,0.537975,0.591772,0.582278,0.658228,0.142405,0.142405,0.142405,0.142405,0.272152,0.560127,0.569620,0.629747,0.550633,0.601266,0.651899,0.677215
Qwen2.5-7B,0.518987,0.376582,0.579114,0.582278,0.613924,0.582278,0.629747,0.670886,0.699367,0.699367,0.718354,0.376582,0.085443,0.427215,0.462025,0.319620,0.642405,0.572785,0.322785,0.452532,0.575949,0.588608,0.617089,0.623418,0.645570,0.085443,0.085443,0.085443,0.085443,0.158228,0.569620,0.500000,0.620253,0.598101,0.610759,0.642405,0.670886
Qwen2.5-14B,0.386076,0.313291,0.579114,0.607595,0.629747,0.604430,0.648734,0.661392,0.693038,0.686709,0.699367,0.325949,0.018987,0.329114,0.455696,0.357595,0.651899,0.620253,0.303797,0.389241,0.604430,0.620253,0.642405,0.651899,0.655063,0.018987,0.018987,0.018987,0.018987,0.104430,0.490506,0.455696,0.645570,0.560127,0.670886,0.661392,0.674051
Qwen2.5-32B,0.439873,0.398734,0.601266,0.582278,0.648734,0.607595,0.648734,0.674051,0.680380,0.689873,0.708861,0.354430,0.085443,0.357595,0.468354,0.370253,0.655063,0.636076,0.294304,0.382911,0.607595,0.610759,0.639241,0.651899,0.674051,0.085443,0.085443,0.085443,0.085443,0.170886,0.601266,0.528481,0.667722,0.544304,0.651899,0.658228,0.664557
Qwen2.5-72B,0.455696,0.329114,0.594937,0.601266,0.585443,0.636076,0.620253,0.651899,0.667722,0.674051,0.683544,0.329114,0.082278,0.360759,0.465190,0.322785,0.651899,0.613924,0.338608,0.398734,0.604430,0.610759,0.632911,0.642405,0.636076,0.082278,0.082278,0.082278,0.082278,0.158228,0.553797,0.556962,0.648734,0.537975,0.651899,0.651899,0.655063
Llama3-1B-Base,0.996835,0.990506,0.993671,0.996835,0.996835,0.993671,0.996835,0.996835,0.996835,0.996835,0.996835,0.987342,0.984177,0.993671,0.993671,0.993671,0.996835,0.996835,0.996835,0.996835,0.996835,0.993671,0.996835,0.996835,0.996835,0.984177,0.984177,0.984177,0.984177,0.987342,0.990506,0.990506,0.996835,0.993671,0.996835,0.996835,0.996835
Llama3-3B-Base,0.996835,0.996835,1.000000,0.996835,1.000000,0.996835,0.996835,1.000000,0.996835,1.000000,1.000000,0.993671,0.990506,0.996835,0.996835,0.996835,1.000000,1.000000,0.993671,1.000000,0.996835,0.996835,1.000000,0.996835,1.000000,0.990506,0.990506,0.990506,0.990506,0.993671,0.996835,0.996835,0.996835,1.000000,0.996835,0.996835,0.996835
Llama3-8B-Base,1.000000,0.996835,1.000000,0.996835,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.996835,0.996835,1.000000,1.000000,1.000000,1.000000,0.996835,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.996835,0.996835,0.996835,0.996835,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-70B-Base,0.965190,0.946203,0.968354,0.962025,0.974684,0.958861,0.971519,0.971519,0.977848,0.981013,0.990506,0.952532,0.927215,0.958861,0.968354,0.958861,0.971519,0.974684,0.949367,0.955696,0.955696,0.965190,0.974684,0.974684,0.965190,0.933544,0.927215,0.927215,0.927215,0.955696,0.958861,0.965190,0.984177,0.971519,0.968354,0.981013,0.971519
Llama3-1B,0.917722,0.835443,0.876582,0.901899,0.901899,0.863924,0.914557,0.939873,0.946203,0.949367,0.949367,0.854430,0.721519,0.841772,0.889241,0.838608,0.905063,0.882911,0.800633,0.876582,0.841772,0.892405,0.914557,0.895570,0.924051,0.721519,0.721519,0.721519,0.721519,0.756329,0.920886,0.895570,0.920886,0.841772,0.901899,0.920886,0.914557
Llama3-3B,0.626582,0.430380,0.617089,0.645570,0.658228,0.617089,0.708861,0.768987,0.768987,0.803797,0.806962,0.487342,0.183544,0.468354,0.531646,0.455696,0.705696,0.670886,0.420886,0.534810,0.613924,0.639241,0.696203,0.740506,0.746835,0.183544,0.183544,0.183544,0.183544,0.310127,0.651899,0.607595,0.718354,0.613924,0.677215,0.724684,0.734177
Llama3-8B,0.556962,0.398734,0.575949,0.620253,0.645570,0.645570,0.702532,0.740506,0.756329,0.768987,0.778481,0.458861,0.155063,0.449367,0.528481,0.433544,0.667722,0.655063,0.401899,0.515823,0.588608,0.632911,0.677215,0.680380,0.718354,0.155063,0.155063,0.155063,0.155063,0.234177,0.598101,0.547468,0.651899,0.617089,0.674051,0.715190,0.731013
Llama3-70B,0.398734,0.313291,0.547468,0.598101,0.617089,0.617089,0.645570,0.683544,0.686709,0.705696,0.712025,0.297468,0.018987,0.338608,0.386076,0.306962,0.661392,0.582278,0.231013,0.363924,0.572785,0.629747,0.636076,0.636076,0.661392,0.018987,0.018987,0.018987,0.018987,0.113924,0.556962,0.537975,0.617089,0.566456,0.632911,0.664557,0.667722
DeepSeek-1.5B,0.851266,0.778481,0.803797,0.794304,0.806962,0.791139,0.803797,0.838608,0.844937,0.832278,0.838608,0.778481,0.702532,0.746835,0.772152,0.813291,0.822785,0.819620,0.784810,0.797468,0.800633,0.819620,0.810127,0.806962,0.841772,0.670886,0.670886,0.670886,0.670886,0.699367,0.825949,0.810127,0.822785,0.794304,0.806962,0.822785,0.835443
DeepSeek-7B,0.683544,0.696203,0.781646,0.797468,0.810127,0.731013,0.787975,0.813291,0.825949,0.819620,0.825949,0.655063,0.544304,0.686709,0.756329,0.683544,0.797468,0.797468,0.670886,0.734177,0.791139,0.810127,0.816456,0.813291,0.822785,0.531646,0.531646,0.531646,0.531646,0.569620,0.784810,0.775316,0.810127,0.702532,0.759494,0.800633,0.810127
DeepSeek-14B,0.503165,0.648734,0.806962,0.835443,0.857595,0.781646,0.784810,0.879747,0.876582,0.867089,0.867089,0.481013,0.417722,0.528481,0.715190,0.629747,0.863924,0.851266,0.547468,0.683544,0.844937,0.860759,0.851266,0.857595,0.870253,0.370253,0.370253,0.370253,0.370253,0.417722,0.806962,0.784810,0.870253,0.664557,0.829114,0.857595,0.863924
DeepSeek-32B,0.636076,0.677215,0.803797,0.835443,0.857595,0.816456,0.816456,0.860759,0.854430,0.863924,0.867089,0.645570,0.544304,0.661392,0.781646,0.699367,0.854430,0.854430,0.645570,0.693038,0.838608,0.829114,0.854430,0.854430,0.854430,0.512658,0.512658,0.512658,0.512658,0.560127,0.813291,0.803797,0.870253,0.718354,0.832278,0.863924,0.863924
