solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen3-32B,0.120130,0.081169,0.110390,0.133117,0.597403,0.740260,0.623377,0.613636,0.636364,0.821429,0.886364,0.064935,0.003247,0.279221,0.444805,0.353896,0.873377,0.873377,0.181818,0.522727,0.824675,0.831169,0.886364,0.886364,0.883117,0.003247,0.003247,0.003247,0.003247,0.084416,0.870130,0.821429,0.883117,0.568182,0.798701,0.866883,0.879870
Qwen2.5-0.5B-Base,1.000000,0.996753,0.996753,1.000000,1.000000,0.996753,1.000000,1.000000,1.000000,1.000000,1.000000,0.996753,0.993506,0.996753,1.000000,1.000000,1.000000,1.000000,0.996753,1.000000,1.000000,0.996753,1.000000,1.000000,1.000000,0.993506,0.993506,0.993506,0.993506,0.993506,1.000000,1.000000,1.000000,0.993506,0.996753,1.000000,1.000000
Qwen2.5-1.5B-Base,0.983766,0.977273,0.987013,0.990260,0.993506,0.990260,0.987013,0.990260,0.993506,0.993506,0.993506,0.970779,0.964286,0.974026,0.987013,0.980519,0.990260,0.983766,0.977273,0.990260,0.990260,0.993506,0.996753,0.996753,0.993506,0.964286,0.964286,0.964286,0.964286,0.964286,0.980519,0.983766,0.996753,0.990260,0.993506,0.993506,0.996753
Qwen2.5-3B-Base,0.912338,0.892857,0.935065,0.918831,0.931818,0.931818,0.935065,0.957792,0.967532,0.957792,0.964286,0.889610,0.811688,0.902597,0.909091,0.834416,0.948052,0.948052,0.847403,0.892857,0.915584,0.941558,0.954545,0.951299,0.970779,0.811688,0.811688,0.811688,0.811688,0.837662,0.918831,0.915584,0.944805,0.915584,0.941558,0.954545,0.970779
Qwen2.5-7B-Base,0.642857,0.698052,0.844156,0.818182,0.844156,0.863636,0.873377,0.889610,0.915584,0.905844,0.909091,0.584416,0.493506,0.646104,0.730519,0.659091,0.876623,0.853896,0.616883,0.662338,0.831169,0.866883,0.899351,0.909091,0.905844,0.480519,0.480519,0.480519,0.480519,0.529221,0.759740,0.759740,0.876623,0.801948,0.857143,0.899351,0.896104
Qwen2.5-14B-Base,0.681818,0.694805,0.788961,0.811688,0.883117,0.850649,0.866883,0.896104,0.922078,0.922078,0.925325,0.652597,0.509740,0.659091,0.814935,0.772727,0.863636,0.892857,0.649351,0.737013,0.827922,0.889610,0.892857,0.892857,0.915584,0.509740,0.509740,0.509740,0.509740,0.548701,0.698052,0.775974,0.915584,0.798701,0.879870,0.902597,0.909091
Qwen2.5-32B-Base,0.379870,0.506494,0.750000,0.753247,0.853896,0.831169,0.863636,0.899351,0.909091,0.912338,0.928571,0.396104,0.230519,0.435065,0.678571,0.597403,0.811688,0.792208,0.448052,0.529221,0.759740,0.837662,0.870130,0.853896,0.892857,0.224026,0.224026,0.224026,0.224026,0.266234,0.474026,0.655844,0.889610,0.688312,0.785714,0.873377,0.905844
Qwen2.5-72B-Base,0.422078,0.538961,0.818182,0.808442,0.889610,0.844156,0.857143,0.886364,0.886364,0.886364,0.892857,0.412338,0.269481,0.477273,0.714286,0.431818,0.870130,0.834416,0.435065,0.532468,0.801948,0.847403,0.889610,0.866883,0.873377,0.266234,0.266234,0.266234,0.266234,0.308442,0.607143,0.753247,0.857143,0.772727,0.873377,0.879870,0.870130
Qwen2.5-0.5B,0.860390,0.727273,0.808442,0.824675,0.853896,0.798701,0.873377,0.928571,0.951299,0.938312,0.957792,0.724026,0.538961,0.759740,0.808442,0.681818,0.873377,0.837662,0.691558,0.821429,0.746753,0.831169,0.889610,0.909091,0.925325,0.538961,0.538961,0.538961,0.538961,0.616883,0.798701,0.785714,0.905844,0.785714,0.850649,0.918831,0.935065
Qwen2.5-1.5B,0.594156,0.522727,0.685065,0.704545,0.746753,0.704545,0.792208,0.866883,0.892857,0.886364,0.915584,0.457792,0.246753,0.516234,0.655844,0.435065,0.824675,0.750000,0.425325,0.616883,0.633117,0.750000,0.827922,0.870130,0.902597,0.243506,0.243506,0.243506,0.243506,0.340909,0.649351,0.685065,0.873377,0.665584,0.737013,0.840909,0.883117
Qwen2.5-3B,0.402597,0.441558,0.737013,0.737013,0.714286,0.746753,0.779221,0.824675,0.866883,0.860390,0.886364,0.383117,0.136364,0.386364,0.568182,0.350649,0.788961,0.714286,0.305195,0.548701,0.704545,0.759740,0.811688,0.818182,0.840909,0.136364,0.136364,0.136364,0.136364,0.250000,0.649351,0.642857,0.814935,0.694805,0.733766,0.801948,0.818182
Qwen2.5-7B,0.285714,0.373377,0.775974,0.779221,0.785714,0.775974,0.801948,0.831169,0.844156,0.879870,0.866883,0.262987,0.074675,0.295455,0.503247,0.230519,0.798701,0.766234,0.253247,0.402597,0.733766,0.759740,0.831169,0.827922,0.840909,0.074675,0.074675,0.074675,0.074675,0.146104,0.623377,0.636364,0.824675,0.714286,0.805195,0.818182,0.850649
Qwen2.5-14B,0.185065,0.438312,0.762987,0.711039,0.837662,0.798701,0.818182,0.847403,0.853896,0.876623,0.879870,0.204545,0.012987,0.246753,0.561688,0.363636,0.824675,0.753247,0.230519,0.412338,0.788961,0.837662,0.850649,0.840909,0.844156,0.012987,0.012987,0.012987,0.012987,0.087662,0.590909,0.597403,0.834416,0.659091,0.844156,0.831169,0.863636
Qwen2.5-32B,0.279221,0.493506,0.759740,0.753247,0.831169,0.814935,0.837662,0.847403,0.860390,0.863636,0.866883,0.259740,0.110390,0.298701,0.581169,0.405844,0.850649,0.795455,0.327922,0.474026,0.785714,0.827922,0.837662,0.850649,0.866883,0.110390,0.110390,0.110390,0.110390,0.172078,0.620130,0.678571,0.837662,0.701299,0.821429,0.857143,0.831169
Qwen2.5-72B,0.240260,0.412338,0.840909,0.844156,0.759740,0.840909,0.886364,0.889610,0.876623,0.879870,0.870130,0.201299,0.087662,0.259740,0.509740,0.237013,0.876623,0.766234,0.227273,0.438312,0.821429,0.853896,0.883117,0.873377,0.883117,0.087662,0.087662,0.087662,0.087662,0.162338,0.753247,0.717532,0.879870,0.756494,0.876623,0.879870,0.883117
Llama3-1B-Base,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-3B-Base,1.000000,0.990260,0.996753,1.000000,0.996753,0.996753,1.000000,0.996753,0.996753,1.000000,1.000000,0.990260,0.990260,0.996753,1.000000,1.000000,1.000000,1.000000,0.990260,0.993506,0.996753,1.000000,1.000000,1.000000,1.000000,0.990260,0.990260,0.990260,0.990260,0.993506,1.000000,0.996753,0.996753,0.993506,0.996753,1.000000,1.000000
Llama3-8B-Base,1.000000,0.996753,0.996753,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.996753,0.996753,1.000000,1.000000,0.996753,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.996753,0.996753,0.996753,0.996753,0.996753,1.000000,1.000000,1.000000,0.996753,1.000000,1.000000,1.000000
Llama3-70B-Base,0.970779,0.967532,0.967532,0.970779,0.970779,0.987013,0.977273,0.980519,0.980519,0.977273,0.987013,0.970779,0.957792,0.967532,0.967532,0.970779,0.967532,0.970779,0.957792,0.970779,0.980519,0.977273,0.974026,0.977273,0.980519,0.957792,0.957792,0.957792,0.957792,0.974026,0.970779,0.967532,0.987013,0.980519,0.987013,0.987013,0.990260
Llama3-1B,0.938312,0.905844,0.951299,0.948052,0.961039,0.912338,0.935065,0.987013,0.987013,0.990260,0.983766,0.902597,0.847403,0.915584,0.938312,0.892857,0.961039,0.964286,0.896104,0.918831,0.935065,0.948052,0.974026,0.977273,0.974026,0.847403,0.847403,0.847403,0.847403,0.870130,0.944805,0.931818,0.967532,0.918831,0.941558,0.977273,0.977273
Llama3-3B,0.506494,0.409091,0.678571,0.675325,0.698052,0.707792,0.737013,0.863636,0.886364,0.905844,0.905844,0.415584,0.149351,0.444805,0.516234,0.340909,0.753247,0.733766,0.353896,0.574675,0.665584,0.727273,0.779221,0.818182,0.860390,0.146104,0.146104,0.146104,0.146104,0.246753,0.642857,0.655844,0.818182,0.668831,0.704545,0.792208,0.827922
Llama3-8B,0.337662,0.415584,0.730519,0.733766,0.756494,0.779221,0.808442,0.857143,0.873377,0.886364,0.902597,0.295455,0.113636,0.340909,0.493506,0.321429,0.808442,0.727273,0.285714,0.412338,0.743506,0.792208,0.805195,0.844156,0.883117,0.113636,0.113636,0.113636,0.113636,0.175325,0.597403,0.659091,0.844156,0.701299,0.795455,0.827922,0.870130
Llama3-70B,0.188312,0.334416,0.808442,0.769481,0.834416,0.824675,0.863636,0.857143,0.879870,0.889610,0.896104,0.256494,0.012987,0.233766,0.415584,0.337662,0.879870,0.795455,0.188312,0.337662,0.811688,0.844156,0.879870,0.879870,0.892857,0.012987,0.012987,0.012987,0.012987,0.058442,0.665584,0.659091,0.876623,0.743506,0.837662,0.892857,0.905844
DeepSeek-1.5B,0.987013,0.954545,0.954545,0.961039,0.964286,0.961039,0.961039,0.970779,0.974026,0.964286,0.977273,0.957792,0.944805,0.977273,0.967532,0.970779,0.964286,0.961039,0.970779,0.957792,0.961039,0.961039,0.967532,0.957792,0.970779,0.944805,0.944805,0.944805,0.944805,0.948052,0.967532,0.964286,0.961039,0.961039,0.967532,0.961039,0.964286
DeepSeek-7B,0.964286,0.954545,0.957792,0.964286,0.967532,0.957792,0.948052,0.964286,0.964286,0.964286,0.961039,0.944805,0.935065,0.967532,0.961039,0.961039,0.970779,0.974026,0.944805,0.964286,0.961039,0.970779,0.967532,0.967532,0.967532,0.925325,0.925325,0.925325,0.925325,0.935065,0.974026,0.970779,0.967532,0.941558,0.961039,0.961039,0.967532
DeepSeek-14B,0.805195,0.857143,0.931818,0.951299,0.951299,0.922078,0.944805,0.948052,0.957792,0.951299,0.951299,0.788961,0.762987,0.805195,0.905844,0.879870,0.928571,0.954545,0.853896,0.870130,0.931818,0.948052,0.944805,0.951299,0.944805,0.750000,0.750000,0.750000,0.750000,0.769481,0.925325,0.938312,0.948052,0.870130,0.951299,0.951299,0.948052
DeepSeek-32B,0.905844,0.931818,0.980519,0.987013,0.980519,0.980519,0.970779,0.990260,0.987013,0.987013,0.983766,0.883117,0.876623,0.915584,0.974026,0.938312,0.977273,0.990260,0.925325,0.922078,0.983766,0.987013,0.983766,0.983766,0.993506,0.873377,0.873377,0.873377,0.873377,0.879870,0.967532,0.970779,0.990260,0.951299,0.977273,0.987013,0.983766
