solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-72B-Base,0.211681,0.235246,0.053616,0.074546,0.094140,0.043203,0.099478,0.202348,0.164835,0.220202,0.186518,-0.024684,-0.161616,0.007059,0.021548,0.090995,0.117406,0.062724,0.152393,-0.019865,0.020866,0.067197,0.042088,0.057431,0.041774,-0.161616,-0.161616,-0.161616,-0.161616,-0.161616,0.123253,0.247143,0.094422,0.062029,0.119210,0.110912,0.134158
Qwen2.5-0.5B,0.230368,-0.070707,-0.027211,-0.070707,0.071046,0.010374,0.054293,0.039513,0.049338,0.179293,0.039513,-0.070707,-0.070707,0.235543,0.154736,-0.070707,0.427030,0.038621,0.180016,-0.016688,0.050505,0.028481,-0.070707,-0.070707,-0.070707,-0.070707,-0.070707,-0.070707,-0.070707,-0.070707,-0.070707,-0.070707,-0.070707,0.039102,0.054293,0.000722,0.068828
Qwen2.5-1.5B,-0.011055,0.029238,0.034243,0.048527,0.076063,0.022869,0.058923,0.234021,0.207071,0.291454,0.318721,0.044648,-0.126263,-0.018749,0.065554,-0.126263,0.191534,0.107407,0.078913,0.020851,0.037199,0.055556,0.085602,0.115117,0.166420,-0.126263,-0.126263,-0.126263,-0.126263,-0.126263,0.082814,0.083969,0.043229,0.065441,0.139071,0.229001,0.136391
Qwen2.5-3B,-0.085859,-0.006035,-0.012123,0.068110,0.038449,0.039141,0.030083,0.089691,0.104715,0.204498,0.183372,0.001433,-0.085859,-0.026273,0.081856,-0.027882,0.073232,0.054102,0.184502,0.035867,0.020202,0.024032,0.014141,0.009380,0.015836,-0.085859,-0.085859,-0.085859,-0.085859,0.145659,0.027829,0.058152,0.046672,0.030023,0.036519,0.063334,0.079046
Qwen2.5-7B,-0.131313,0.003599,0.036274,0.063299,0.059017,0.054733,0.115746,0.131870,0.166277,0.222854,0.204652,-0.014413,-0.131313,-0.076588,0.026526,0.034574,0.100266,0.042505,0.036635,0.030594,0.029271,0.055679,0.068687,0.091988,0.078211,-0.131313,-0.131313,-0.131313,-0.131313,0.024065,0.061580,0.195253,0.088729,0.076967,0.164462,0.108643,0.188131
Qwen2.5-14B,-0.070087,0.354693,0.015692,0.029523,0.050174,0.065163,0.035354,0.095004,0.070163,0.120670,0.116708,0.134811,-0.212121,0.137224,0.114865,0.033388,0.074835,0.029995,0.216231,-0.020345,0.032634,0.017045,0.022362,0.034033,0.014156,-0.212121,-0.212121,-0.212121,-0.212121,0.100372,0.041156,-0.023845,0.015104,0.008609,0.031733,0.065107,0.077879
Qwen2.5-32B,-0.146465,0.111084,0.042831,0.060502,0.053052,0.026378,0.058603,0.079502,0.104713,0.076090,0.083769,0.088113,-0.146465,-0.040812,0.114729,0.059990,0.093417,0.050231,0.040129,-0.052347,0.016929,0.053982,0.041505,0.052065,0.055028,-0.146465,-0.146465,-0.146465,-0.146465,-0.146465,0.079388,0.073130,0.044018,0.045694,0.101092,0.074588,0.087180
Qwen2.5-72B,-0.156566,0.201168,0.061270,0.058751,0.058215,0.046686,0.057784,0.089535,0.071884,0.071131,0.126323,-0.156566,-0.156566,0.035047,0.059860,-0.007136,0.085406,0.031714,0.189580,0.007707,0.013647,0.041964,0.033215,0.049108,0.049108,-0.156566,-0.156566,-0.156566,-0.156566,0.060434,0.048582,0.101391,0.040749,0.008191,0.050642,0.037879,0.041221
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,0.129565,-0.005051,-0.005051,-0.005051,-0.005051,0.439394,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,0.328283,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,-0.005051,0.132881,-0.005051,-0.005051
Llama3-1B,0.214646,-0.035354,-0.035354,0.247255,-0.035354,0.141117,0.075758,-0.035354,-0.035354,-0.035354,0.464646,-0.035354,-0.035354,0.964646,0.149160,-0.035354,-0.035354,-0.035354,-0.035354,0.165543,0.017278,-0.035354,-0.035354,-0.035354,-0.035354,-0.035354,-0.035354,-0.035354,-0.035354,-0.035354,-0.035354,-0.035354,0.164646,0.233480,-0.035354,-0.035354,0.164646
Llama3-3B,0.143913,0.292907,0.123450,0.105989,0.108081,0.140745,0.127787,0.272727,0.212933,0.335085,0.257138,0.105034,-0.136364,-0.136364,0.103771,-0.026878,0.359132,0.123315,0.245876,0.092817,0.105742,0.079021,0.113636,0.196970,0.131929,-0.136364,-0.136364,-0.136364,-0.136364,0.067546,0.145283,0.145966,0.169421,0.101946,0.102567,0.248607,0.336112
Llama3-8B,-0.121212,-0.121212,0.088934,0.068169,0.060682,0.059639,0.101100,0.195519,0.186480,0.248106,0.191937,0.058995,-0.121212,0.371939,-0.022082,-0.020792,0.115152,0.105743,0.106492,0.054275,0.081622,0.064834,0.061715,0.087121,0.078788,-0.121212,-0.121212,-0.121212,-0.121212,0.156445,0.208093,0.164727,0.079712,0.053186,0.103016,0.097239,0.142334
Llama3-70B,0.032511,0.231906,0.046590,0.064699,0.091061,0.057648,0.097148,0.104266,0.129860,0.169761,0.151979,0.072026,-0.196970,0.073595,0.082455,0.080774,0.100359,0.073724,-0.069101,0.031942,0.029593,0.082310,0.070747,0.063193,0.087646,-0.196970,-0.196970,-0.196970,-0.196970,-0.196970,0.230760,0.153480,0.051306,0.094721,0.118550,0.066767,0.088297
DeepSeek-1.5B,-0.020202,0.348219,0.255660,0.252525,0.379798,0.262984,0.313131,0.343434,0.279798,0.279798,0.313131,0.405330,-0.020202,-0.020202,0.255660,0.351891,0.287490,0.343434,0.379798,0.450386,0.313131,0.229798,0.229798,0.279798,0.343434,-0.020202,-0.020202,-0.020202,-0.020202,0.287490,0.354798,0.229798,0.343434,0.351891,0.313131,0.313131,0.287490
DeepSeek-7B,0.361460,0.493966,0.464646,0.428244,0.444444,0.388889,0.428518,0.426786,0.452991,0.425474,0.438889,0.888889,0.426786,0.387696,0.443266,0.780147,0.506536,0.488889,0.458468,0.611618,0.427350,0.425474,0.452991,0.452991,0.452991,-0.111111,-0.111111,-0.111111,-0.111111,0.232639,0.463213,0.531225,0.412698,0.371081,0.404493,0.388889,0.412698
DeepSeek-14B,0.098144,0.303772,0.249751,0.251546,0.259259,0.227202,0.220635,0.213948,0.260131,0.265583,0.256039,0.255390,0.184557,0.437972,0.338567,0.286171,0.290189,0.254522,0.211111,0.221116,0.217338,0.261294,0.229391,0.234300,0.222222,-0.222222,-0.222222,-0.222222,-0.222222,0.777778,0.245310,0.260512,0.215278,0.199917,0.241192,0.260536,0.234300
DeepSeek-32B,0.259216,0.458555,0.391622,0.360366,0.382111,0.336981,0.298777,0.370285,0.357627,0.374874,0.339783,0.194660,0.395602,0.443895,0.418832,0.579989,0.434535,0.386546,0.284155,0.343040,0.298014,0.305275,0.352758,0.344517,0.344517,-0.262626,-0.262626,-0.262626,-0.262626,0.037086,0.367003,0.351313,0.332612,0.288805,0.339938,0.380231,0.335075
