solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-72B,0.085231,-0.001770,0.053684,0.071150,0.060994,0.074302,0.569304,0.572303,0.576504,0.574475,0.516389,-0.010513,-0.184000,0.036591,0.009656,0.098339,0.088436,0.063081,-0.032742,-0.001922,0.003235,0.079736,0.104355,0.091081,0.099247,-0.184000,-0.184000,-0.184000,-0.184000,-0.036645,-0.068219,0.146532,0.083071,0.171966,0.272332,0.537973,0.541738
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-1B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B,0.001350,0.113210,0.140276,0.233929,0.307228,0.104210,0.823193,0.873273,0.825310,0.856714,0.768581,0.020227,-0.054000,0.167432,0.170479,0.451198,0.346359,0.152970,0.062239,0.064429,0.027491,-0.054000,0.266988,0.289750,0.286469,-0.054000,-0.054000,-0.054000,-0.054000,0.024181,0.078201,0.087176,0.123273,0.071988,0.262832,0.655677,0.773586
DeepSeek-1.5B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
DeepSeek-7B,0.041054,0.040808,0.042443,0.041551,0.041075,0.039723,0.041111,0.041509,0.041507,0.041507,0.041943,0.040365,-0.025239,0.243847,0.049667,0.012087,0.045781,0.047290,0.072744,0.044628,0.056954,0.015484,0.042822,0.041290,0.042162,-0.120000,-0.120000,-0.120000,-0.120000,0.037675,0.059876,-0.019264,0.041517,0.052617,0.045138,0.040391,0.039946
DeepSeek-14B,0.006370,0.040564,0.040319,0.040646,0.040732,0.042287,0.039628,0.040732,0.040732,0.040732,0.040577,0.046641,0.045669,0.034463,0.035694,-0.036474,0.037043,0.041305,0.033197,0.040732,0.037173,-0.006560,0.040342,0.040498,0.040577,-0.885000,-0.885000,-0.885000,-0.885000,0.029453,0.049119,0.011634,0.040764,0.042206,0.038668,0.039388,0.039488
DeepSeek-32B,0.027000,0.025971,0.025971,0.025970,0.025973,0.025967,0.027000,0.027000,0.027000,0.025973,0.025972,0.025247,0.025567,0.027000,0.027000,0.027000,0.025947,0.025966,0.027000,0.025973,0.027000,0.027000,0.025970,0.025970,0.025969,-0.973000,-0.973000,-0.973000,-0.973000,0.024842,0.027000,0.027000,0.025912,0.025816,0.027000,0.025942,0.027000
