solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen3-32B,0.225806,0.175439,0.000000,0.275000,0.662338,0.755814,0.579310,0.818713,0.727273,0.875000,0.890995,0.533333,0.727273,0.236559,0.559322,0.224490,0.878788,0.866995,0.210526,0.774194,0.833333,0.822335,0.868293,0.880383,0.879227,0.000000,0.000000,0.000000,0.000000,0.666667,0.828729,0.854167,0.879227,0.675497,0.833333,0.868293,0.889952
Qwen2.5-0.5B-Base,0.500000,0.571429,0.400000,0.285714,0.333333,0.666667,0.857143,1.000000,0.666667,0.666667,0.666667,0.666667,0.000000,0.000000,0.285714,0.000000,0.000000,0.400000,0.000000,0.545455,0.666667,0.285714,0.000000,0.400000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571429,0.285714,0.571429,0.666667,0.666667,0.857143,0.571429
Qwen2.5-1.5B-Base,0.000000,0.000000,0.666667,0.000000,0.400000,0.250000,0.666667,0.666667,1.000000,0.800000,1.000000,0.666667,0.000000,0.000000,0.000000,0.500000,0.666667,0.666667,0.000000,0.285714,0.500000,0.000000,0.400000,0.500000,0.666667,0.000000,0.000000,0.000000,0.000000,0.400000,1.000000,0.333333,0.400000,0.500000,0.666667,0.500000,0.666667
Qwen2.5-3B-Base,0.000000,0.210526,0.137931,0.139535,0.212766,0.142857,0.177778,0.214286,0.285714,0.384615,0.303030,0.000000,0.000000,0.100000,0.285714,0.230769,0.275862,0.217391,0.181818,0.150000,0.216216,0.240000,0.136364,0.242424,0.325581,0.000000,0.000000,0.000000,0.000000,0.000000,0.153846,0.173913,0.333333,0.205128,0.114286,0.451613,0.148148
Qwen2.5-7B-Base,0.000000,0.266667,0.162162,0.068966,0.171429,0.062500,0.171429,0.380952,0.333333,0.285714,0.380952,0.200000,0.000000,0.000000,0.272727,0.210526,0.222222,0.200000,0.000000,0.000000,0.285714,0.162162,0.114286,0.142857,0.242424,0.000000,0.000000,0.000000,0.000000,0.000000,0.307692,0.111111,0.142857,0.206897,0.260870,0.153846,0.260870
Qwen2.5-14B-Base,0.277778,0.173913,0.359551,0.280702,0.352941,0.344086,0.281690,0.436364,0.444444,0.377358,0.461538,0.080000,1.000000,0.071429,0.240000,0.321429,0.385965,0.285714,0.266667,0.215385,0.254902,0.296296,0.337662,0.303030,0.369231,0.000000,0.000000,0.000000,0.000000,0.235294,0.058824,0.150000,0.270270,0.305085,0.358209,0.333333,0.430769
Qwen2.5-32B-Base,0.105263,0.190476,0.271186,0.207792,0.250000,0.336283,0.252632,0.273973,0.253165,0.383562,0.305882,0.160000,0.000000,0.057143,0.309524,0.066667,0.271605,0.235294,0.178571,0.219780,0.328125,0.291667,0.309278,0.254902,0.336634,0.000000,0.000000,0.000000,0.000000,0.470588,0.139535,0.170213,0.265306,0.329114,0.326087,0.419753,0.304348
Qwen2.5-72B-Base,0.150000,0.410256,0.343284,0.375000,0.394161,0.321678,0.375000,0.457831,0.426966,0.482759,0.468085,0.150000,0.000000,0.150000,0.235294,0.294118,0.403509,0.357616,0.275862,0.200000,0.295858,0.360000,0.314286,0.335766,0.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.324324,0.459016,0.390977,0.339286,0.396226,0.380952,0.407767
Qwen2.5-0.5B,0.200000,0.000000,0.055556,0.000000,0.095238,0.117647,0.133333,0.086957,0.090909,0.181818,0.086957,0.000000,0.000000,0.142857,0.285714,0.000000,0.125000,0.086957,0.250000,0.080000,0.200000,0.117647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.181818,0.090909,0.071429,0.142857
Qwen2.5-1.5B,0.060606,0.166667,0.229885,0.222222,0.260870,0.228571,0.253165,0.400000,0.363636,0.363636,0.448980,0.160000,0.000000,0.076923,0.238806,0.000000,0.279070,0.298507,0.206897,0.231579,0.263566,0.263736,0.253968,0.259259,0.363636,0.000000,0.000000,0.000000,0.000000,0.000000,0.226415,0.162162,0.200000,0.273973,0.290909,0.360000,0.290909
Qwen2.5-3B,0.000000,0.153846,0.125000,0.258824,0.202247,0.214876,0.186047,0.235294,0.250000,0.341463,0.325581,0.129032,0.000000,0.071429,0.242424,0.083333,0.229508,0.226804,0.400000,0.192771,0.187919,0.185185,0.160920,0.150000,0.157895,0.000000,0.000000,0.000000,0.000000,0.307692,0.176471,0.195122,0.220000,0.202532,0.184211,0.210526,0.237288
Qwen2.5-7B,0.000000,0.125000,0.277372,0.335766,0.312057,0.309677,0.378378,0.367816,0.426966,0.459459,0.450000,0.153846,0.000000,0.052632,0.232558,0.190476,0.363636,0.281690,0.193548,0.261682,0.269939,0.308725,0.310345,0.356589,0.335878,0.000000,0.000000,0.000000,0.000000,0.142857,0.279070,0.437500,0.352000,0.344828,0.432990,0.346939,0.469388
Qwen2.5-14B,0.040816,0.390244,0.346154,0.360000,0.390244,0.419162,0.360000,0.406504,0.396947,0.427350,0.454545,0.318182,0.000000,0.290909,0.436975,0.288660,0.420382,0.375691,0.440000,0.266667,0.378378,0.354839,0.363636,0.372093,0.346369,0.000000,0.000000,0.000000,0.000000,0.285714,0.321429,0.214286,0.344444,0.310345,0.347222,0.391608,0.408451
Qwen2.5-32B,0.000000,0.311111,0.309677,0.333333,0.326797,0.278788,0.328571,0.347107,0.371681,0.323810,0.347826,0.270270,0.000000,0.102564,0.403846,0.300000,0.382979,0.320513,0.206897,0.146789,0.272189,0.331288,0.308642,0.327273,0.331288,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.329412,0.317647,0.336000,0.390977,0.338710,0.367647
Qwen2.5-72B,0.000000,0.409091,0.347222,0.335570,0.339623,0.324675,0.340136,0.360360,0.356589,0.333333,0.417391,0.000000,0.000000,0.157895,0.265060,0.179487,0.380282,0.313253,0.296296,0.252252,0.279070,0.323353,0.309524,0.337209,0.337209,0.000000,0.000000,0.000000,0.000000,0.235294,0.301887,0.367816,0.318471,0.272000,0.323944,0.302158,0.312057
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.285714,0.000000,0.000000
Llama3-1B,0.181818,0.000000,0.000000,0.200000,0.000000,0.250000,0.125000,0.000000,0.000000,0.000000,0.222222,0.000000,0.000000,0.400000,0.166667,0.000000,0.000000,0.000000,0.000000,0.235294,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.307692,0.000000,0.000000,0.166667
Llama3-3B,0.162162,0.260870,0.361446,0.275862,0.305556,0.418182,0.350000,0.367347,0.363636,0.391304,0.421053,0.292683,0.000000,0.000000,0.259259,0.058824,0.470588,0.307692,0.437500,0.281690,0.377049,0.304348,0.309859,0.333333,0.323529,0.000000,0.000000,0.000000,0.000000,0.153846,0.290909,0.260870,0.405063,0.354430,0.294118,0.413793,0.517241
Llama3-8B,0.000000,0.000000,0.329670,0.246154,0.269663,0.288136,0.329670,0.400000,0.380952,0.440678,0.400000,0.228571,0.000000,0.181818,0.117647,0.095238,0.329114,0.317073,0.250000,0.222222,0.324786,0.290909,0.283019,0.312500,0.303030,0.000000,0.000000,0.000000,0.000000,0.200000,0.333333,0.366667,0.314815,0.236842,0.325581,0.297297,0.356164
Llama3-70B,0.115385,0.279070,0.356589,0.378378,0.406015,0.390244,0.425532,0.419355,0.455285,0.486957,0.488189,0.256410,0.000000,0.153846,0.329670,0.303797,0.412698,0.400000,0.139535,0.250000,0.347305,0.413333,0.409639,0.395062,0.437870,0.000000,0.000000,0.000000,0.000000,0.000000,0.450000,0.423529,0.391304,0.435484,0.446154,0.369231,0.405797
DeepSeek-1.5B,0.000000,0.545455,0.428571,0.400000,0.571429,0.363636,0.400000,0.533333,0.428571,0.428571,0.500000,0.571429,0.000000,0.000000,0.428571,0.444444,0.470588,0.533333,0.545455,0.333333,0.500000,0.375000,0.375000,0.428571,0.533333,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.333333,0.533333,0.444444,0.500000,0.500000,0.470588
DeepSeek-7B,0.357143,0.600000,0.736842,0.678571,0.689655,0.633333,0.627451,0.677966,0.721311,0.698413,0.709677,0.363636,0.666667,0.285714,0.514286,0.560000,0.750000,0.736842,0.484848,0.611111,0.688525,0.698413,0.721311,0.721311,0.721311,0.000000,0.000000,0.000000,0.000000,0.333333,0.666667,0.734694,0.687500,0.444444,0.655172,0.645161,0.687500
DeepSeek-14B,0.212766,0.507937,0.616667,0.641221,0.624000,0.600000,0.543860,0.594203,0.635659,0.634921,0.647059,0.500000,0.315789,0.296296,0.564103,0.280702,0.629630,0.630769,0.448276,0.466667,0.592593,0.651852,0.613139,0.617647,0.597015,0.000000,0.000000,0.000000,0.000000,0.769231,0.595041,0.579439,0.600000,0.510638,0.603175,0.641221,0.617647
DeepSeek-32B,0.326531,0.602740,0.756757,0.740157,0.765625,0.723077,0.587156,0.763359,0.748092,0.772727,0.740741,0.378378,0.551724,0.181818,0.560976,0.372881,0.728972,0.771654,0.491228,0.597938,0.666667,0.691729,0.738462,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.285714,0.641509,0.647619,0.735294,0.594059,0.723077,0.737705,0.748201
