solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-72B,0.804000,0.223214,0.429185,0.481523,0.452261,0.518519,0.931000,0.938000,0.940000,0.938000,0.919000,0.488449,0.000000,0.618421,0.451104,0.663158,0.532000,0.474747,0.455769,0.355362,0.318318,0.730000,0.587000,0.538000,0.565000,0.000000,0.000000,0.000000,0.000000,0.520147,0.727459,0.813075,0.525836,0.763872,0.794589,0.915000,0.923000
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-1B,0.946875,0.888889,0.913043,0.967320,0.996845,0.868339,0.996875,1.000000,1.000000,1.000000,1.000000,0.420635,1.000000,0.919118,0.979508,0.975694,0.996678,0.938907,0.270936,0.608247,0.717868,1.000000,0.981250,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.840376,0.816456,0.937107,0.900000,0.919861,0.990625,1.000000,1.000000
Llama3-3B,0.943761,0.526882,0.961460,0.990000,1.000000,0.750439,0.996491,1.000000,0.998246,1.000000,1.000000,0.598802,0.000000,0.950000,0.847599,1.000000,1.000000,0.992381,0.372093,0.117057,0.638596,1.000000,0.982456,0.996491,0.994737,0.000000,0.000000,0.000000,0.000000,0.764249,0.832155,0.975221,0.929825,0.955426,0.966667,1.000000,1.000000
Llama3-8B,0.942408,0.615385,0.865497,0.954023,0.973822,0.687831,1.000000,1.000000,1.000000,1.000000,1.000000,0.606557,0.000000,0.830882,0.865854,1.000000,0.994624,0.994565,0.456140,0.267327,0.500000,0.994764,1.000000,0.984293,0.984293,0.000000,0.000000,0.000000,0.000000,0.753521,0.834225,0.989362,0.968586,0.877907,0.963351,1.000000,1.000000
Llama3-70B,0.875666,0.716867,0.738095,0.815735,0.877064,0.613879,0.980531,0.987611,0.982301,0.985841,0.975221,0.494737,0.000000,0.848485,0.839757,0.897751,0.878403,0.885820,0.569444,0.448718,0.664298,0.904425,0.853097,0.833628,0.854610,0.000000,0.000000,0.000000,0.000000,0.702624,0.785714,0.885305,0.653097,0.802708,0.838938,0.950442,0.971681
DeepSeek-1.5B,0.621622,0.192308,0.275000,0.333333,0.413043,0.222222,0.652174,0.717391,0.695652,0.673913,0.717391,0.409091,0.500000,0.896552,0.684211,0.837838,0.577778,0.636364,0.400000,0.303030,0.391304,0.869565,0.434783,0.369565,0.413043,0.000000,0.000000,0.000000,0.000000,0.866667,0.543478,0.804348,0.413043,0.555556,0.565217,0.600000,0.717391
DeepSeek-7B,0.511177,0.144928,0.172414,0.163408,0.164659,0.160858,0.187166,0.167336,0.167112,0.167112,0.169786,0.478659,0.311828,0.770440,0.310345,0.336620,0.204301,0.204360,0.446894,0.198630,0.463807,0.235294,0.175134,0.165775,0.171123,0.000000,0.000000,0.000000,0.000000,0.423290,0.383580,0.523013,0.195187,0.325069,0.254011,0.188503,0.163102
DeepSeek-14B,0.525384,0.910714,0.916300,0.920046,0.925577,0.921693,0.911088,0.925732,0.925732,0.925732,0.923640,0.494949,0.703704,0.218684,0.777778,0.329171,0.867016,0.919614,0.851097,0.935484,0.675732,0.419456,0.920502,0.922594,0.923640,0.000000,0.000000,0.000000,0.000000,0.483631,0.667016,0.388222,0.890167,0.795918,0.875393,0.907950,0.897490
DeepSeek-32B,0.562227,0.995012,0.996674,0.995402,0.998971,0.992693,0.987680,1.000000,1.000000,0.998973,0.997947,0.585153,0.707317,0.270742,0.818083,0.292849,0.974227,0.992701,0.983287,0.997872,0.710905,0.282341,0.995893,0.995893,0.994867,0.000000,0.000000,0.000000,0.000000,0.475275,0.604723,0.275395,0.942446,0.867368,0.958763,0.969199,0.987680
