solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen3-32B,0.144000,0.147239,0.166667,0.203046,0.624573,0.744262,0.628289,0.657343,0.635179,0.828947,0.885993,0.129252,0.000000,0.324427,0.480565,0.376307,0.875817,0.878689,0.585106,0.599251,0.824104,0.830619,0.885993,0.885993,0.882736,0.000000,0.000000,0.000000,0.000000,0.625000,0.881188,0.842809,0.882736,0.642066,0.813953,0.869281,0.879479
Qwen2.5-0.5B-Base,1.000000,1.000000,0.500000,1.000000,1.000000,0.500000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.500000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.500000,1.000000,1.000000
Qwen2.5-1.5B-Base,0.545455,0.800000,0.700000,0.800000,0.900000,0.727273,0.636364,0.727273,0.818182,0.818182,0.818182,0.400000,0.000000,0.600000,0.777778,0.625000,0.800000,0.600000,0.800000,0.727273,0.727273,0.818182,0.909091,0.909091,0.818182,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.545455,0.909091,0.727273,0.818182,0.818182,0.909091
Qwen2.5-3B-Base,0.534483,0.609756,0.703704,0.702128,0.649123,0.637931,0.655172,0.775862,0.827586,0.775862,0.810345,0.571429,0.000000,0.622222,0.566038,0.500000,0.724138,0.763636,0.550000,0.471698,0.551724,0.689655,0.758621,0.741379,0.844828,0.000000,0.000000,0.000000,0.000000,0.666667,0.568966,0.627451,0.706897,0.581818,0.689655,0.758621,0.844828
Qwen2.5-7B-Base,0.314465,0.603604,0.717949,0.712329,0.704403,0.737500,0.756250,0.787500,0.837500,0.818750,0.825000,0.313725,0.444444,0.428571,0.542254,0.617978,0.762500,0.732484,0.512195,0.363636,0.679245,0.743750,0.806250,0.830189,0.818750,0.000000,0.000000,0.000000,0.000000,0.483871,0.573333,0.656489,0.762500,0.651316,0.725000,0.806250,0.800000
Qwen2.5-14B-Base,0.350993,0.587629,0.601399,0.709924,0.766667,0.695364,0.728477,0.788079,0.841060,0.841060,0.847682,0.415094,0.000000,0.469388,0.696296,0.648000,0.721854,0.781457,0.472527,0.486111,0.649007,0.774834,0.781457,0.781457,0.827815,0.000000,0.000000,0.000000,0.000000,0.400000,0.394558,0.635659,0.827815,0.618056,0.754967,0.801325,0.814570
Qwen2.5-32B-Base,0.203390,0.550633,0.707424,0.747706,0.815126,0.789030,0.824268,0.870293,0.882845,0.887029,0.907950,0.348684,0.666667,0.365169,0.625000,0.649718,0.760504,0.735294,0.556452,0.427273,0.690377,0.790795,0.832636,0.811715,0.861925,0.000000,0.000000,0.000000,0.000000,0.270833,0.340708,0.636364,0.857741,0.665116,0.723849,0.836820,0.878661
Qwen2.5-72B-Base,0.214286,0.549020,0.776256,0.787736,0.853333,0.787611,0.805310,0.845133,0.845133,0.845133,0.853982,0.300000,1.000000,0.389222,0.650943,0.560440,0.826667,0.791855,0.495238,0.390476,0.730088,0.792035,0.849558,0.818584,0.827434,0.000000,0.000000,0.000000,0.000000,0.265306,0.475113,0.753769,0.805310,0.728972,0.827434,0.836283,0.823009
Qwen2.5-0.5B,0.697183,0.610526,0.614815,0.692913,0.697842,0.567376,0.725352,0.845070,0.894366,0.866197,0.908451,0.626374,0.000000,0.623853,0.628788,0.721311,0.730496,0.661871,0.652778,0.621429,0.457143,0.633803,0.760563,0.802817,0.838028,0.000000,0.000000,0.000000,0.000000,0.585366,0.592593,0.617886,0.801418,0.554745,0.676056,0.823944,0.859155
Qwen2.5-1.5B,0.467532,0.534161,0.612613,0.648402,0.679825,0.614719,0.728448,0.824034,0.858369,0.849785,0.888412,0.445946,1.000000,0.477273,0.590698,0.634409,0.778261,0.712329,0.474576,0.520362,0.515021,0.669528,0.772532,0.828326,0.871245,0.000000,0.000000,0.000000,0.000000,0.555556,0.555556,0.669951,0.832618,0.572687,0.652361,0.789700,0.845494
Qwen2.5-3B,0.312977,0.508108,0.717054,0.748988,0.700787,0.709434,0.744361,0.796992,0.845865,0.838346,0.868421,0.429379,0.000000,0.401042,0.545082,0.554622,0.755639,0.726531,0.422764,0.492248,0.662879,0.721805,0.781955,0.789474,0.815789,0.000000,0.000000,0.000000,0.000000,0.522388,0.619608,0.658228,0.785714,0.682540,0.691729,0.770677,0.789474
Qwen2.5-7B,0.228873,0.500000,0.771429,0.791971,0.779359,0.757895,0.785965,0.817544,0.831579,0.870175,0.856140,0.306878,0.000000,0.330097,0.498113,0.484848,0.785211,0.788889,0.413534,0.364621,0.714789,0.740351,0.817544,0.814035,0.828070,0.000000,0.000000,0.000000,0.000000,0.305556,0.619048,0.711934,0.810526,0.729630,0.789474,0.803509,0.838596
Qwen2.5-14B,0.176080,0.592760,0.772575,0.787546,0.841060,0.798680,0.815789,0.845395,0.851974,0.875000,0.878289,0.266968,0.000000,0.338028,0.597173,0.596685,0.827815,0.772881,0.416149,0.419795,0.786184,0.835526,0.848684,0.838816,0.842105,0.000000,0.000000,0.000000,0.000000,0.396552,0.597315,0.737705,0.832237,0.695804,0.842105,0.828947,0.861842
Qwen2.5-32B,0.191176,0.592965,0.760456,0.792000,0.816176,0.791971,0.817518,0.828467,0.843066,0.846715,0.850365,0.255556,0.000000,0.305263,0.573123,0.640845,0.832117,0.790262,0.443709,0.421053,0.761905,0.806569,0.817518,0.832117,0.850365,0.000000,0.000000,0.000000,0.000000,0.422222,0.583643,0.757576,0.817518,0.705426,0.799270,0.839416,0.810219
Qwen2.5-72B,0.169065,0.537634,0.834532,0.869403,0.758242,0.831541,0.875445,0.879004,0.867857,0.868327,0.857651,0.207101,0.000000,0.263682,0.498084,0.489362,0.864769,0.785714,0.323308,0.406015,0.804270,0.839858,0.871886,0.861210,0.871886,0.000000,0.000000,0.000000,0.000000,0.333333,0.748175,0.795082,0.868327,0.757353,0.864769,0.868327,0.871886
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,1.000000,0.000000,1.000000,1.000000,1.000000,0.666667,1.000000,0.666667,0.666667,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.500000,0.666667,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.666667,0.333333,0.666667,1.000000,1.000000
Llama3-8B-Base,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000
Llama3-70B-Base,0.307692,0.750000,0.300000,0.444444,0.307692,0.692308,0.461538,0.538462,0.538462,0.461538,0.692308,0.363636,0.000000,0.333333,0.250000,0.363636,0.250000,0.333333,0.000000,0.333333,0.538462,0.461538,0.384615,0.461538,0.538462,0.000000,0.000000,0.000000,0.000000,0.714286,0.307692,0.333333,0.692308,0.700000,0.692308,0.692308,0.769231
Llama3-1B,0.608696,0.692308,0.727273,0.738095,0.777778,0.425532,0.574468,0.914894,0.914894,0.936170,0.893617,0.566667,0.000000,0.600000,0.666667,0.636364,0.777778,0.837209,0.652174,0.468085,0.574468,0.659574,0.829787,0.851064,0.829787,0.000000,0.000000,0.000000,0.000000,0.500000,0.697674,0.650000,0.787234,0.500000,0.617021,0.851064,0.851064
Llama3-3B,0.425287,0.543624,0.666667,0.699571,0.669291,0.657795,0.692015,0.840304,0.866920,0.889734,0.889734,0.463687,0.500000,0.474227,0.485106,0.582524,0.711027,0.707031,0.481203,0.521739,0.608365,0.680608,0.741445,0.787072,0.836502,0.000000,0.000000,0.000000,0.000000,0.508197,0.604743,0.679654,0.787072,0.633858,0.653992,0.756654,0.798479
Llama3-8B,0.254613,0.531429,0.722433,0.746094,0.750000,0.759259,0.783883,0.838828,0.857143,0.871795,0.890110,0.320000,0.000000,0.366492,0.475610,0.551724,0.786765,0.738281,0.401515,0.352490,0.710623,0.765568,0.780220,0.824176,0.868132,0.000000,0.000000,0.000000,0.000000,0.283582,0.558052,0.724138,0.824176,0.683019,0.769231,0.805861,0.853480
Llama3-70B,0.178218,0.507692,0.841924,0.832143,0.843333,0.825083,0.861842,0.855263,0.878289,0.888158,0.894737,0.369458,0.000000,0.300885,0.447653,0.609756,0.878289,0.811448,0.380282,0.341297,0.809211,0.842105,0.878289,0.878289,0.891447,0.000000,0.000000,0.000000,0.000000,0.259259,0.676768,0.812245,0.875000,0.781250,0.835526,0.891447,0.904605
DeepSeek-1.5B,0.812500,0.230769,0.187500,0.294118,0.352941,0.294118,0.294118,0.470588,0.529412,0.352941,0.588235,0.500000,0.000000,0.714286,0.466667,0.571429,0.352941,0.294118,0.727273,0.235294,0.294118,0.294118,0.411765,0.235294,0.470588,0.000000,0.000000,0.000000,0.000000,0.500000,0.411765,0.375000,0.294118,0.312500,0.437500,0.294118,0.352941
DeepSeek-7B,0.545455,0.473684,0.434783,0.545455,0.565217,0.434783,0.304348,0.521739,0.521739,0.521739,0.478261,0.545455,0.750000,0.590909,0.500000,0.550000,0.636364,0.652174,0.400000,0.545455,0.478261,0.608696,0.565217,0.565217,0.565217,0.000000,0.000000,0.000000,0.000000,0.750000,0.652174,0.636364,0.565217,0.227273,0.478261,0.478261,0.565217
DeepSeek-14B,0.253731,0.515625,0.788732,0.826667,0.805195,0.688312,0.779221,0.792208,0.831169,0.805195,0.805195,0.333333,0.666667,0.236111,0.666667,0.579710,0.733333,0.818182,0.666667,0.536232,0.727273,0.792208,0.779221,0.805195,0.779221,0.000000,0.000000,0.000000,0.000000,0.272727,0.701299,0.805556,0.792208,0.513889,0.815789,0.805195,0.792208
DeepSeek-32B,0.277778,0.620690,0.868421,0.897436,0.846154,0.846154,0.769231,0.923077,0.897436,0.897436,0.871795,0.166667,1.000000,0.342105,0.794872,0.571429,0.820513,0.923077,0.551724,0.384615,0.871795,0.897436,0.871795,0.871795,0.948718,0.000000,0.000000,0.000000,0.000000,0.285714,0.743590,0.833333,0.923077,0.615385,0.820513,0.897436,0.871795
