solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen3-32B,0.124481,0.111111,0.149758,0.235294,0.461279,0.692308,0.517685,0.711340,0.676282,0.852564,0.907051,0.170543,0.000000,0.307971,0.564626,0.398625,0.890323,0.867742,0.380952,0.632509,0.836538,0.849359,0.891026,0.894231,0.894231,0.000000,0.000000,0.000000,0.000000,0.428571,0.844884,0.867314,0.894231,0.486395,0.756494,0.877419,0.897436
Qwen2.5-0.5B-Base,0.846154,0.722222,0.720000,0.750000,0.884615,0.769231,0.769231,0.846154,0.807692,0.807692,0.923077,0.850000,0.000000,0.722222,0.782609,0.760000,0.807692,0.880000,0.666667,0.666667,0.769231,0.807692,0.730769,0.923077,0.846154,0.000000,0.000000,0.000000,0.000000,0.666667,0.846154,0.777778,0.807692,0.800000,0.807692,0.807692,0.846154
Qwen2.5-1.5B-Base,0.818182,1.000000,0.636364,0.727273,0.846154,0.615385,0.769231,0.666667,0.692308,0.769231,0.769231,0.500000,0.500000,0.777778,0.727273,0.700000,0.846154,0.818182,0.750000,0.583333,0.615385,0.692308,0.846154,0.846154,0.769231,0.000000,0.000000,0.000000,0.000000,0.333333,0.615385,0.800000,0.846154,0.833333,0.923077,0.615385,0.769231
Qwen2.5-3B-Base,0.722222,0.640625,0.433333,0.447059,0.439560,0.351648,0.450549,0.494505,0.483516,0.472527,0.494505,0.737705,0.000000,0.575758,0.447059,0.479452,0.471910,0.422222,0.580645,0.433735,0.329670,0.439560,0.461538,0.461538,0.494505,0.000000,0.000000,0.000000,0.000000,0.444444,0.522727,0.485294,0.411111,0.436782,0.444444,0.505495,0.461538
Qwen2.5-7B-Base,0.503401,0.588235,0.554795,0.568493,0.567568,0.569536,0.609272,0.649007,0.622517,0.662252,0.655629,0.547368,0.750000,0.517857,0.462121,0.522124,0.660000,0.582781,0.488636,0.485507,0.483444,0.569536,0.582781,0.597315,0.602649,0.000000,0.000000,0.000000,0.000000,0.382353,0.590278,0.547009,0.576159,0.503497,0.602649,0.602649,0.615894
Qwen2.5-14B-Base,0.495192,0.544828,0.473171,0.483696,0.550239,0.475962,0.598086,0.617225,0.636364,0.655502,0.645933,0.513699,0.000000,0.463087,0.525253,0.443243,0.521531,0.564593,0.484848,0.445652,0.490385,0.490385,0.521531,0.569378,0.588517,0.000000,0.000000,0.000000,0.000000,0.516129,0.487923,0.537572,0.589372,0.465347,0.555024,0.583732,0.612440
Qwen2.5-32B-Base,0.492126,0.517857,0.516129,0.540084,0.594488,0.519531,0.574219,0.609375,0.607843,0.628906,0.631373,0.490196,0.692308,0.462766,0.510373,0.502262,0.566406,0.562992,0.533333,0.408511,0.509804,0.531250,0.574219,0.609375,0.585938,0.000000,0.000000,0.000000,0.000000,0.433333,0.429150,0.507246,0.574803,0.512712,0.585938,0.589844,0.618110
Qwen2.5-72B-Base,0.452381,0.483660,0.522088,0.530172,0.548000,0.513944,0.555556,0.587302,0.609562,0.599206,0.611111,0.480000,1.000000,0.524752,0.465812,0.443114,0.575397,0.577689,0.462585,0.397380,0.503968,0.547619,0.551587,0.555556,0.587302,0.000000,0.000000,0.000000,0.000000,0.579710,0.514523,0.583333,0.577689,0.502041,0.543651,0.563492,0.597610
Qwen2.5-0.5B,0.792271,0.666667,0.619289,0.683673,0.719212,0.562500,0.700483,0.800971,0.822115,0.817308,0.811594,0.760870,1.000000,0.707006,0.709184,0.751880,0.778325,0.727723,0.724638,0.552632,0.456311,0.687500,0.774038,0.774038,0.783654,0.000000,0.000000,0.000000,0.000000,0.639344,0.712821,0.688623,0.759615,0.560606,0.711538,0.788462,0.788462
Qwen2.5-1.5B,0.665385,0.583333,0.476562,0.510288,0.529183,0.467433,0.599237,0.693487,0.667939,0.709924,0.729008,0.672316,1.000000,0.592233,0.512397,0.539394,0.598456,0.525490,0.647059,0.504202,0.385496,0.480916,0.576336,0.618321,0.660305,0.000000,0.000000,0.000000,0.000000,0.597015,0.595833,0.583333,0.622137,0.481928,0.522901,0.645038,0.660305
Qwen2.5-3B,0.603704,0.552326,0.475096,0.503876,0.509434,0.492593,0.579336,0.623616,0.637037,0.682657,0.644444,0.568966,1.000000,0.534031,0.476000,0.491429,0.523985,0.501931,0.587879,0.462451,0.450185,0.461255,0.523985,0.512915,0.601476,0.000000,0.000000,0.000000,0.000000,0.546667,0.517647,0.564854,0.570370,0.486792,0.537037,0.594096,0.623616
Qwen2.5-7B,0.475694,0.442308,0.549296,0.577206,0.581882,0.543253,0.595156,0.644599,0.671280,0.673611,0.692042,0.455446,0.000000,0.480000,0.440741,0.448485,0.608997,0.544170,0.480769,0.423358,0.538194,0.550173,0.581315,0.588235,0.614583,0.000000,0.000000,0.000000,0.000000,0.396552,0.556364,0.555085,0.584775,0.570423,0.576389,0.608997,0.640138
Qwen2.5-14B,0.379085,0.492063,0.588040,0.634812,0.628664,0.598706,0.641935,0.659091,0.689320,0.682848,0.695793,0.447005,0.000000,0.435556,0.479167,0.451477,0.645161,0.627063,0.494505,0.406250,0.596774,0.612903,0.635484,0.645161,0.648387,0.000000,0.000000,0.000000,0.000000,0.364865,0.496667,0.536965,0.638710,0.562500,0.666667,0.654839,0.667742
Qwen2.5-32B,0.388889,0.523810,0.573944,0.581481,0.620209,0.570934,0.615917,0.648084,0.655052,0.663194,0.681661,0.418719,0.000000,0.401869,0.449814,0.439024,0.622837,0.612676,0.377143,0.344322,0.570934,0.574394,0.605536,0.619377,0.643599,0.000000,0.000000,0.000000,0.000000,0.482143,0.586331,0.566802,0.636678,0.517857,0.619377,0.626298,0.633218
Qwen2.5-72B,0.409722,0.408377,0.568421,0.600733,0.557895,0.605536,0.586207,0.622837,0.642361,0.644828,0.657439,0.412698,0.000000,0.442211,0.440000,0.439306,0.620690,0.589474,0.487952,0.363636,0.570934,0.575862,0.602076,0.610345,0.603448,0.000000,0.000000,0.000000,0.000000,0.363636,0.539855,0.583658,0.617241,0.510638,0.620690,0.620690,0.624138
Llama3-1B-Base,0.800000,1.000000,0.750000,1.000000,0.800000,0.600000,0.800000,0.800000,0.800000,0.800000,0.800000,1.000000,0.000000,1.000000,1.000000,0.750000,0.800000,0.800000,0.800000,0.800000,0.800000,0.600000,0.800000,0.800000,0.800000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,0.800000,0.750000,0.800000,0.800000,0.800000
Llama3-3B-Base,0.666667,1.000000,1.000000,0.666667,1.000000,0.666667,0.666667,1.000000,0.666667,1.000000,1.000000,1.000000,0.000000,1.000000,0.666667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.666667,1.000000,0.666667,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.000000,1.000000,0.666667,1.000000,0.666667,0.666667,0.666667
Llama3-8B-Base,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Llama3-70B-Base,0.571429,0.500000,0.650000,0.611111,0.652174,0.434783,0.608696,0.608696,0.695652,0.739130,0.869565,0.666667,0.000000,0.714286,0.619048,0.666667,0.636364,0.652174,0.700000,0.529412,0.391304,0.521739,0.652174,0.652174,0.521739,1.000000,0.000000,0.000000,0.000000,0.750000,0.526316,0.631579,0.782609,0.700000,0.565217,0.739130,0.608696
Llama3-1B,0.712644,0.642857,0.597561,0.721519,0.662791,0.517241,0.693182,0.784091,0.806818,0.818182,0.818182,0.750000,0.000000,0.666667,0.654321,0.649123,0.666667,0.586207,0.609756,0.604938,0.431818,0.613636,0.693182,0.625000,0.727273,0.000000,0.000000,0.000000,0.000000,0.440000,0.768293,0.705128,0.715909,0.475000,0.647727,0.715909,0.693182
Llama3-3B,0.549020,0.520000,0.548000,0.610879,0.592885,0.531008,0.643411,0.717054,0.717054,0.759690,0.763566,0.510638,0.000000,0.489130,0.470085,0.505882,0.647059,0.606299,0.510204,0.454918,0.527132,0.558140,0.627907,0.682171,0.689922,0.000000,0.000000,0.000000,0.000000,0.547945,0.587302,0.600897,0.655039,0.541833,0.607004,0.667969,0.674419
Llama3-8B,0.475655,0.481250,0.515504,0.588000,0.600775,0.580524,0.650376,0.692884,0.714286,0.726592,0.737828,0.524590,0.000000,0.458128,0.473896,0.500000,0.609023,0.610039,0.513158,0.441860,0.513109,0.565543,0.617978,0.621723,0.666667,0.000000,0.000000,0.000000,0.000000,0.423729,0.553360,0.546256,0.588015,0.568093,0.614232,0.662921,0.684211
Llama3-70B,0.388350,0.497326,0.552980,0.628866,0.619672,0.609677,0.638710,0.679612,0.685065,0.700000,0.711039,0.425121,0.000000,0.429787,0.411348,0.457286,0.654839,0.589404,0.475177,0.374570,0.564516,0.622581,0.629032,0.629032,0.654839,0.000000,0.000000,0.000000,0.000000,0.384615,0.561056,0.618868,0.609677,0.580537,0.625806,0.658065,0.663430
DeepSeek-1.5B,0.606383,0.435897,0.411765,0.397959,0.417476,0.372549,0.407767,0.514563,0.528846,0.490385,0.509615,0.680000,0.526316,0.275862,0.336842,0.494505,0.470588,0.456311,0.500000,0.430108,0.398058,0.451923,0.423077,0.413462,0.519231,0.000000,0.000000,0.000000,0.000000,0.428571,0.490000,0.468085,0.461538,0.390000,0.425743,0.461538,0.500000
DeepSeek-7B,0.360902,0.477064,0.560284,0.587413,0.594595,0.440559,0.551020,0.601351,0.628378,0.614865,0.628378,0.500000,0.210526,0.379845,0.522059,0.363636,0.575342,0.571429,0.517647,0.447552,0.557823,0.594595,0.608108,0.601351,0.621622,0.000000,0.000000,0.000000,0.000000,0.400000,0.559441,0.553957,0.594595,0.391304,0.500000,0.574324,0.594595
DeepSeek-14B,0.242775,0.543210,0.726316,0.765625,0.773869,0.656566,0.668367,0.809045,0.804020,0.788945,0.788945,0.406977,0.517241,0.284091,0.598901,0.463277,0.787879,0.767677,0.437500,0.532258,0.757576,0.778894,0.763819,0.773869,0.793970,0.000000,0.000000,0.000000,0.000000,0.555556,0.693467,0.696809,0.793970,0.500000,0.743590,0.773869,0.783920
DeepSeek-32B,0.274648,0.472727,0.634483,0.680000,0.707792,0.635762,0.623377,0.718954,0.701299,0.720779,0.727273,0.518519,0.476190,0.356061,0.586207,0.415493,0.705882,0.710526,0.428571,0.393103,0.677632,0.649351,0.701299,0.701299,0.701299,0.000000,0.000000,0.000000,0.000000,0.416667,0.633333,0.643357,0.733766,0.454545,0.664474,0.720779,0.720779
