solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen3-32B,0.866667,1.000000,0.750000,1.000000,0.910615,0.896694,0.901554,0.887755,0.895522,0.909091,0.888158,0.909091,0.000000,0.875000,0.871429,0.919540,0.891892,0.906250,0.920000,0.909091,0.891697,0.889680,0.890728,0.890728,0.887789,0.000000,0.000000,0.000000,0.000000,1.000000,0.920000,0.888889,0.885246,0.918605,0.903846,0.894198,0.887417
Qwen2.5-0.5B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Qwen2.5-1.5B-Base,1.000000,1.000000,1.000000,0.800000,1.000000,0.800000,0.666667,0.800000,0.833333,0.833333,0.833333,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.800000,0.714286,0.833333,1.000000,1.000000,0.833333,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.666667,1.000000,0.714286,0.750000,0.833333,1.000000
Qwen2.5-3B-Base,1.000000,0.647059,0.638889,0.656250,0.600000,0.577778,0.611111,0.741935,0.821429,0.800000,0.814815,0.571429,0.000000,0.800000,0.560000,0.000000,0.700000,0.741935,0.571429,0.450000,0.523810,0.625000,0.705882,0.709677,0.806452,0.000000,0.000000,0.000000,0.000000,0.500000,0.578947,0.666667,0.657143,0.538462,0.619048,0.705882,0.827586
Qwen2.5-7B-Base,0.727273,0.836735,0.765625,0.756522,0.741007,0.760870,0.769784,0.812500,0.843750,0.857143,0.841270,0.600000,0.250000,0.840000,0.781250,0.851064,0.801587,0.798319,0.814815,0.627451,0.733333,0.766423,0.812030,0.827068,0.819549,0.000000,0.000000,0.000000,0.000000,1.000000,0.772152,0.797619,0.783582,0.741379,0.761194,0.794326,0.797101
Qwen2.5-14B-Base,0.727273,0.781818,0.682243,0.786517,0.793103,0.731707,0.738462,0.819820,0.837607,0.855856,0.857143,0.656250,0.000000,0.730769,0.786517,0.805556,0.808081,0.850000,0.682927,0.725490,0.731481,0.785124,0.791667,0.812500,0.823529,0.000000,0.000000,0.000000,0.000000,0.833333,0.761905,0.786667,0.829060,0.687500,0.770492,0.806723,0.826087
Qwen2.5-32B-Base,0.750000,0.850000,0.851429,0.895706,0.880597,0.865672,0.890000,0.928205,0.925000,0.929648,0.935644,0.891892,0.000000,0.925000,0.865248,0.876106,0.880435,0.898810,0.870968,0.875000,0.869048,0.877551,0.903061,0.884422,0.894737,0.000000,0.000000,0.000000,0.000000,0.777778,0.914894,0.945455,0.905941,0.841060,0.847368,0.873239,0.924623
Qwen2.5-72B-Base,0.750000,0.853659,0.834197,0.862857,0.875000,0.840000,0.839806,0.878173,0.866995,0.890052,0.891192,0.920000,1.000000,0.857143,0.859259,0.800000,0.891304,0.860963,0.812500,0.777778,0.828877,0.837438,0.871287,0.870466,0.843602,0.000000,0.000000,0.000000,0.000000,0.900000,0.855556,0.866667,0.839806,0.844311,0.868020,0.858537,0.856436
Qwen2.5-0.5B,0.666667,0.347826,0.439394,0.500000,0.520000,0.411765,0.557377,0.772727,0.918919,0.909091,0.945946,0.250000,0.000000,0.272727,0.379310,0.571429,0.833333,0.489796,0.454545,0.418605,0.336842,0.448276,0.657895,0.821429,0.810811,0.000000,0.000000,0.000000,0.000000,0.000000,0.372093,0.375000,0.717949,0.402439,0.500000,0.783784,0.842105
Qwen2.5-1.5B,0.444444,0.550725,0.596491,0.623377,0.655844,0.587302,0.680723,0.810606,0.840909,0.879310,0.894309,0.458333,0.000000,0.565217,0.662500,0.766667,0.803419,0.692308,0.486486,0.552632,0.526316,0.641975,0.746479,0.798561,0.854962,0.000000,0.000000,0.000000,0.000000,0.857143,0.576271,0.698925,0.808824,0.577922,0.625000,0.760563,0.827068
Qwen2.5-3B,0.857143,0.714286,0.743243,0.765550,0.751220,0.735043,0.763158,0.816038,0.858537,0.875648,0.884422,0.885714,0.000000,0.735294,0.805825,0.720000,0.783410,0.766497,0.733333,0.725664,0.704641,0.756757,0.795455,0.792035,0.820276,0.000000,0.000000,0.000000,0.000000,0.750000,0.750000,0.753012,0.799087,0.765957,0.728448,0.789954,0.814286
Qwen2.5-7B,1.000000,0.848101,0.819277,0.836066,0.824000,0.809339,0.827451,0.869748,0.868852,0.920705,0.904762,0.892857,0.000000,0.815789,0.804688,0.785714,0.829365,0.827869,0.837838,0.771084,0.794355,0.815574,0.846457,0.840467,0.845560,0.000000,0.000000,0.000000,0.000000,0.636364,0.852761,0.872093,0.850806,0.836449,0.818182,0.846774,0.855469
Qwen2.5-14B,0.900000,0.873134,0.857692,0.849593,0.880435,0.860806,0.869091,0.886861,0.890511,0.913858,0.911111,0.897436,0.000000,0.849057,0.875740,0.886792,0.867384,0.863281,0.800000,0.837607,0.873077,0.871886,0.865979,0.864583,0.870175,0.000000,0.000000,0.000000,0.000000,0.812500,0.889535,0.900552,0.866197,0.858447,0.875445,0.868327,0.883392
Qwen2.5-32B,0.600000,0.869565,0.838565,0.839286,0.847390,0.830709,0.840467,0.858871,0.864000,0.882845,0.877049,0.791667,0.000000,0.861111,0.859155,0.833333,0.840304,0.859031,0.822581,0.833333,0.850220,0.846774,0.830189,0.842912,0.853846,0.000000,0.000000,0.000000,0.000000,0.909091,0.850649,0.864865,0.835249,0.850515,0.845528,0.849421,0.836576
Qwen2.5-72B,0.888889,0.893617,0.875000,0.882812,0.877828,0.869231,0.893130,0.896552,0.886364,0.904762,0.891051,0.933333,0.000000,0.783784,0.862903,0.791667,0.880150,0.873362,0.851852,0.879121,0.866142,0.874046,0.881041,0.871324,0.872727,0.000000,0.000000,0.000000,0.000000,0.923077,0.928205,0.890000,0.877778,0.874439,0.888889,0.889313,0.886792
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,1.000000,0.000000,0.000000,0.000000,0.857143,1.000000,1.000000,1.000000,0.750000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.666667,1.000000,1.000000,0.666667,0.666667,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.857143,1.000000,1.000000,0.777778,0.875000
Llama3-1B,0.250000,0.571429,0.555556,0.529412,0.650000,0.342857,0.433333,0.928571,0.875000,0.933333,0.866667,0.250000,0.000000,0.000000,0.571429,0.400000,0.727273,0.769231,0.666667,0.235294,0.441176,0.500000,0.722222,0.764706,0.722222,0.000000,0.000000,0.000000,0.000000,0.000000,0.529412,0.545455,0.636364,0.406250,0.458333,0.736842,0.764706
Llama3-3B,0.666667,0.642857,0.659794,0.703704,0.656863,0.642857,0.666667,0.818182,0.836158,0.883436,0.883436,0.730769,0.000000,0.625000,0.646154,0.736842,0.734940,0.725000,0.571429,0.690141,0.617512,0.657658,0.719388,0.769231,0.800000,0.000000,0.000000,0.000000,0.000000,0.470588,0.705882,0.711409,0.747475,0.647668,0.646512,0.722772,0.770053
Llama3-8B,0.642857,0.802326,0.788991,0.814634,0.804545,0.788382,0.805785,0.872146,0.885321,0.921569,0.931707,0.758621,0.000000,0.838710,0.816092,0.773585,0.846512,0.830000,0.769231,0.695652,0.775862,0.799163,0.807531,0.841202,0.873362,0.000000,0.000000,0.000000,0.000000,0.615385,0.789116,0.793651,0.829876,0.780952,0.813043,0.826271,0.871111
Llama3-70B,0.923077,0.895349,0.905882,0.900000,0.880435,0.876812,0.895307,0.897436,0.902878,0.934866,0.925651,0.881356,0.000000,0.900000,0.862069,0.873684,0.908759,0.887160,0.866667,0.862500,0.888889,0.884477,0.888889,0.894366,0.890411,0.000000,0.000000,0.000000,0.000000,0.545455,0.939227,0.922680,0.883162,0.888430,0.880866,0.901408,0.914286
DeepSeek-1.5B,0.000000,0.090909,0.133333,0.142857,0.090909,0.083333,0.142857,0.111111,0.200000,0.090909,0.142857,0.000000,0.000000,0.000000,0.111111,0.000000,0.090909,0.083333,0.250000,0.076923,0.142857,0.142857,0.166667,0.076923,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.166667,0.142857,0.153846,0.181818,0.083333,0.153846
DeepSeek-7B,0.571429,0.500000,0.470588,0.550000,0.550000,0.470588,0.388889,0.521739,0.521739,0.523810,0.500000,1.000000,0.666667,0.800000,0.500000,0.600000,0.578947,0.611111,0.375000,0.538462,0.500000,0.578947,0.550000,0.550000,0.550000,0.000000,0.000000,0.000000,0.000000,1.000000,0.642857,0.611111,0.545455,0.222222,0.500000,0.500000,0.545455
DeepSeek-14B,0.636364,0.827586,0.836066,0.828571,0.828571,0.793651,0.843750,0.808219,0.833333,0.828571,0.802632,0.750000,1.000000,0.615385,0.785714,0.931034,0.800000,0.830986,0.812500,0.843750,0.803030,0.800000,0.805556,0.828571,0.805556,0.000000,0.000000,0.000000,0.000000,0.500000,0.806452,0.862069,0.800000,0.761905,0.838235,0.819444,0.800000
DeepSeek-32B,1.000000,1.000000,0.967742,0.942857,0.939394,0.967742,0.933333,0.944444,0.942857,0.942857,0.916667,0.500000,1.000000,1.000000,0.935484,0.950000,0.911765,0.970588,0.933333,0.923077,0.916667,0.918919,0.916667,0.941176,0.971429,0.000000,0.000000,0.000000,0.000000,1.000000,0.931034,0.965517,0.921053,0.916667,0.937500,0.942857,0.894737
