solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen3-32B,0.736842,0.714286,0.923077,0.852941,0.897810,0.901345,0.892216,0.908676,0.898678,0.904110,0.906752,0.812500,0.000000,0.870130,0.882682,0.886957,0.910000,0.902357,0.863636,0.895833,0.905263,0.912281,0.902597,0.902913,0.902913,0.000000,0.000000,0.000000,0.000000,0.793103,0.906475,0.907534,0.902913,0.902098,0.907631,0.906040,0.903226
Qwen2.5-0.5B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Qwen2.5-1.5B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Qwen2.5-3B-Base,0.333333,0.312500,0.298507,0.298246,0.298507,0.266667,0.314286,0.328125,0.328358,0.300000,0.328125,0.500000,0.000000,0.333333,0.254902,0.260870,0.317460,0.294118,0.222222,0.244444,0.246575,0.315068,0.328767,0.318841,0.338235,0.000000,0.000000,0.000000,0.000000,0.000000,0.193548,0.297297,0.295775,0.295082,0.296875,0.338462,0.313433
Qwen2.5-7B-Base,0.384615,0.605263,0.513043,0.527778,0.528926,0.524194,0.548387,0.580357,0.559322,0.592593,0.587156,0.454545,1.000000,0.437500,0.446154,0.476190,0.586207,0.534483,0.382353,0.470588,0.472000,0.523077,0.532258,0.544000,0.544000,0.000000,0.000000,0.000000,0.000000,0.400000,0.590164,0.506849,0.527559,0.477064,0.546218,0.546218,0.554622
Qwen2.5-14B-Base,0.250000,0.590164,0.470930,0.468254,0.517442,0.471591,0.549383,0.561728,0.574074,0.587500,0.581250,0.520000,0.000000,0.384615,0.510791,0.425373,0.500000,0.527273,0.365385,0.416667,0.481928,0.482558,0.500000,0.529412,0.540698,0.000000,0.000000,0.000000,0.000000,0.400000,0.428571,0.531915,0.543860,0.464052,0.520231,0.538462,0.555556
Qwen2.5-32B-Base,0.538462,0.542857,0.517073,0.539773,0.566667,0.519802,0.552885,0.573460,0.572770,0.585714,0.585253,0.580645,0.571429,0.500000,0.509554,0.487179,0.549505,0.550000,0.564516,0.444444,0.512953,0.526066,0.550459,0.570776,0.555556,0.000000,0.000000,0.000000,0.000000,0.250000,0.411765,0.546296,0.550218,0.516667,0.560386,0.558036,0.577982
Qwen2.5-72B-Base,0.363636,0.515625,0.528037,0.536842,0.539906,0.520179,0.545872,0.565421,0.578947,0.572093,0.580952,0.600000,1.000000,0.557377,0.480519,0.396226,0.560386,0.558559,0.428571,0.429752,0.516746,0.542056,0.542986,0.545045,0.561947,0.000000,0.000000,0.000000,0.000000,0.333333,0.552381,0.580000,0.556054,0.515957,0.537445,0.547414,0.568282
Qwen2.5-0.5B,0.142857,0.111111,0.205479,0.237288,0.269231,0.206186,0.287879,0.431373,0.470588,0.456522,0.450980,0.076923,0.000000,0.047619,0.138889,0.200000,0.275862,0.296296,0.160000,0.117647,0.185484,0.275362,0.361702,0.314286,0.372093,0.000000,0.000000,0.000000,0.000000,0.181818,0.227273,0.156250,0.346154,0.172840,0.303030,0.400000,0.395833
Qwen2.5-1.5B,0.250000,0.260000,0.335260,0.368098,0.361963,0.350515,0.425000,0.503704,0.478261,0.520000,0.540323,0.181818,0.000000,0.285714,0.265306,0.257143,0.413534,0.370588,0.400000,0.250000,0.309524,0.346369,0.401316,0.434483,0.471429,0.000000,0.000000,0.000000,0.000000,0.300000,0.377551,0.388350,0.439189,0.341772,0.370588,0.459459,0.472222
Qwen2.5-3B,0.428571,0.410714,0.424658,0.441860,0.434146,0.432900,0.483254,0.512821,0.521053,0.557377,0.531073,0.464286,0.000000,0.390625,0.395522,0.287234,0.448598,0.435780,0.466667,0.336449,0.410256,0.416309,0.450000,0.445887,0.497561,0.000000,0.000000,0.000000,0.000000,0.454545,0.424658,0.473684,0.476636,0.421622,0.458716,0.492958,0.512315
Qwen2.5-7B,0.500000,0.442623,0.546559,0.558333,0.559524,0.540323,0.572016,0.603376,0.623377,0.630631,0.641256,0.368421,0.000000,0.500000,0.459854,0.359551,0.578313,0.540000,0.423077,0.452991,0.535714,0.543651,0.559846,0.562738,0.579767,0.000000,0.000000,0.000000,0.000000,0.400000,0.587838,0.562130,0.561069,0.569444,0.561475,0.578947,0.596774
Qwen2.5-14B,0.538462,0.615385,0.628571,0.658635,0.643123,0.633588,0.653137,0.665428,0.678832,0.680451,0.686567,0.666667,0.000000,0.563380,0.590909,0.522876,0.652174,0.641026,0.634921,0.546053,0.626374,0.632143,0.639175,0.646853,0.646048,0.000000,0.000000,0.000000,0.000000,0.500000,0.629371,0.623596,0.643357,0.619835,0.664260,0.655914,0.657439
Qwen2.5-32B,0.411765,0.675676,0.608333,0.610169,0.624031,0.599206,0.619772,0.637736,0.644788,0.650980,0.658915,0.652174,0.000000,0.536585,0.531250,0.454545,0.624521,0.615385,0.431818,0.473282,0.596154,0.599222,0.610294,0.615942,0.630037,0.000000,0.000000,0.000000,0.000000,0.615385,0.677852,0.628415,0.628253,0.581395,0.622137,0.621324,0.625926
Qwen2.5-72B,0.500000,0.568627,0.584615,0.611570,0.578947,0.604563,0.596154,0.615094,0.629344,0.628352,0.633962,0.444444,0.000000,0.611111,0.510204,0.383929,0.611940,0.594697,0.562500,0.461538,0.587549,0.588679,0.601476,0.604396,0.597865,0.000000,0.000000,0.000000,0.000000,0.500000,0.609756,0.628272,0.609665,0.568720,0.611111,0.611940,0.614232
Llama3-1B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-3B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-8B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Llama3-70B-Base,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.333333,0.666667,1.000000,0.777778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.500000,0.500000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.800000,0.500000,0.250000,0.666667,0.461538
Llama3-1B,0.000000,0.166667,0.333333,0.409091,0.378378,0.270833,0.421053,0.533333,0.562500,0.586207,0.580645,0.500000,0.000000,0.142857,0.250000,0.187500,0.277778,0.258065,0.333333,0.285714,0.262295,0.348837,0.400000,0.300000,0.454545,0.000000,0.000000,0.000000,0.000000,0.181818,0.500000,0.421053,0.441176,0.243902,0.368421,0.441176,0.425000
Llama3-3B,0.600000,0.481481,0.505495,0.561290,0.538889,0.492823,0.567010,0.634731,0.639752,0.677215,0.679245,0.423077,0.000000,0.354839,0.378049,0.391892,0.594595,0.554140,0.342857,0.378049,0.490566,0.509709,0.560440,0.607143,0.611765,0.000000,0.000000,0.000000,0.000000,0.454545,0.559633,0.534483,0.578378,0.500000,0.544974,0.594286,0.603659
Llama3-8B,0.272727,0.500000,0.509524,0.552632,0.562500,0.551570,0.602941,0.630542,0.646766,0.661458,0.666667,0.593750,0.000000,0.422222,0.481481,0.411111,0.578680,0.580000,0.431818,0.431579,0.511013,0.541485,0.573991,0.577982,0.606481,0.000000,0.000000,0.000000,0.000000,0.363636,0.555556,0.530612,0.556054,0.550265,0.574074,0.606635,0.628141
Llama3-70B,0.470588,0.629032,0.607438,0.652361,0.627376,0.623616,0.637681,0.664207,0.666667,0.680608,0.685393,0.533333,0.000000,0.619048,0.531250,0.459677,0.653992,0.608365,0.575758,0.500000,0.597070,0.626335,0.627178,0.626298,0.642105,0.000000,0.000000,0.000000,0.000000,0.476190,0.671233,0.672043,0.615917,0.621145,0.629496,0.646429,0.650000
DeepSeek-1.5B,0.384615,0.406780,0.393258,0.397727,0.385542,0.350000,0.378049,0.449438,0.454545,0.430233,0.441860,0.583333,0.625000,0.171429,0.324324,0.414634,0.418605,0.406977,0.458333,0.375000,0.393939,0.413043,0.397849,0.393617,0.450549,0.000000,0.000000,0.000000,0.000000,0.333333,0.409836,0.416667,0.415730,0.338235,0.380952,0.421053,0.439560
DeepSeek-7B,0.315789,0.597222,0.579365,0.592308,0.595420,0.504505,0.577586,0.592857,0.608696,0.600000,0.607143,0.578947,0.500000,0.486486,0.580645,0.444444,0.583333,0.577778,0.636364,0.522222,0.569343,0.589928,0.595745,0.590278,0.602837,0.000000,0.000000,0.000000,0.000000,0.500000,0.605769,0.581818,0.587413,0.475000,0.537190,0.576389,0.588652
DeepSeek-14B,0.666667,0.780000,0.789474,0.807692,0.807487,0.782609,0.802632,0.814433,0.816754,0.804124,0.804124,0.833333,0.722222,0.750000,0.780303,0.797619,0.827778,0.803191,0.851064,0.801802,0.813559,0.808511,0.795812,0.801047,0.808290,0.000000,0.000000,0.000000,0.000000,0.812500,0.811321,0.785276,0.811518,0.761468,0.820359,0.801047,0.800000
DeepSeek-32B,0.531250,0.691176,0.694656,0.721429,0.731034,0.704545,0.710938,0.728477,0.720000,0.731544,0.730263,0.944444,0.818182,0.714286,0.713043,0.692308,0.726027,0.736111,0.725000,0.644737,0.719424,0.707143,0.722973,0.720000,0.720000,0.000000,0.000000,0.000000,0.000000,0.687500,0.745614,0.706349,0.735099,0.646341,0.712230,0.725490,0.725490
